uid,seed,K_A,n_unique_rules_A,C_B,C_B_LB,lambda_min_A,tr_A,beta_A,v_A,lambda_min_boot_q05,B_B,c_B
AEIXEEET2JH7UHPPX4WEFRYYX7IA,20260303,26,36,0.8952879581151832,0.8186702509231029,7.536729027830581e-06,0.8678826530612243,0.0002778893298994939,0.027121332908163258,-2.2118042233666575e-17,191,0.22251772621791774
AHGVHBZZ3SJIXLAZYKE3BUXRBW6Q,20260101,32,42,0.9166666666666666,0.8454143847083833,0.00024941976986460004,0.904535152583503,0.008823794866203818,0.02826672351823447,-1.6704021936865987e-17,192,0.2219374964787819
AHGVHBZZ3SJIXLAZYKE3BUXRBW6Q,20260202,32,42,0.9166666666666666,0.8454143847083833,0.0003242959839622673,0.9442148760330582,0.010990582493670884,0.02950671487603307,-1.7450725832879486e-17,192,0.2219374964787819
AHGVHBZZ3SJIXLAZYKE3BUXRBW6Q,20260303,32,42,0.9166666666666666,0.8454143847083833,0.00020600604178589658,0.9088448066665138,0.007253376251692212,0.028401400208328556,-1.5816079253310952e-17,192,0.2219374964787819
AFRPWBSVEF2BQMQTKA33SMTXJI6Q,20260101,17,20,0.6891891891891891,0.5213790611241463,-2.406405577445067e-17,0.7968319559228649,-9.663891853967813e-16,0.02490099862258953,-5.1774402945169946e-17,74,0.35749126713786156
AFRPWBSVEF2BQMQTKA33SMTXJI6Q,20260202,17,20,0.6891891891891891,0.5213790611241463,-4.349167968081253e-17,0.8211662075298437,-1.6948258915481748e-15,0.025661443985307616,-6.535850002412634e-17,74,0.35749126713786156
AFRPWBSVEF2BQMQTKA33SMTXJI6Q,20260303,17,20,0.6891891891891891,0.5213790611241463,-2.4398501202956485e-17,0.8316689623507805,-9.387774148595708e-16,0.02598965507346189,-5.761810789376732e-17,74,0.35749126713786156
AHQXAWB3MSHU3AWTNMTW3IJRUJCA,20260101,30,36,0.8073394495412844,0.682205777876741,4.116225066954783e-05,0.8749916017199677,0.0015053767588584063,0.02734348755374899,-2.4360699802337838e-17,109,0.2945561183881388
AHQXAWB3MSHU3AWTNMTW3IJRUJCA,20260202,30,36,0.8073394495412844,0.682205777876741,0.00015107648274269764,0.9169074173609244,0.005272557900863103,0.028653356792528888,-3.692583229646509e-17,109,0.2945561183881388
AHQXAWB3MSHU3AWTNMTW3IJRUJCA,20260303,30,36,0.8073394495412844,0.682205777876741,9.899887228549095e-05,0.8826844262295082,0.0035890107710045893,0.02758388831967213,-2.535736006027291e-17,109,0.2945561183881388
AFPT7MUXVAM4NE4IKGKSXS6G3AOQ,20260101,19,22,0.6808510638297872,0.4668324878573718,-1.8954987653922278e-17,0.8094598226283256,-7.493387416759077e-16,0.025295619457135175,-5.2888065404353434e-17,47,0.44857221363911987
AFPT7MUXVAM4NE4IKGKSXS6G3AOQ,20260202,19,22,0.6808510638297872,0.4668324878573718,-2.7672478402338163e-17,0.8374092985756515,-1.0574510103733025e-15,0.02616904058048911,-5.950778335992269e-17,47,0.44857221363911987
AFPT7MUXVAM4NE4IKGKSXS6G3AOQ,20260303,19,22,0.6808510638297872,0.4668324878573718,-2.0597207554768547e-17,0.8091910776672935,-8.145302882635009e-16,0.02528722117710292,-5.3925075618067744e-17,47,0.44857221363911987
AHOG65RHFEAC7IIYORF4NVA2ELRQ,20260101,18,20,0.7884615384615384,0.5941671468161882,-1.5056060118099814e-17,0.8478885377765006,-5.682279006184567e-16,0.026496516805515645,-5.5102192952230505e-17,52,0.4264612988552444
AHOG65RHFEAC7IIYORF4NVA2ELRQ,20260202,18,20,0.7884615384615384,0.5941671468161882,-2.5028845999295054e-17,0.8857368572249347,-9.042449407454722e-16,0.02767927678827921,-6.326747162924096e-17,52,0.4264612988552444
AHOG65RHFEAC7IIYORF4NVA2ELRQ,20260303,18,20,0.7884615384615384,0.5941671468161882,-1.9308368761322293e-17,0.8497558172938806,-7.271121748009514e-16,0.02655486929043377,-5.442445454381367e-17,52,0.4264612988552444
AES7PNXX6XJGBHPCE36TL35PGQ2Q,20260101,22,24,0.7758620689655172,0.5916522758635323,-2.891864763175324e-17,0.8680246913580245,-1.06609493189453e-15,0.027125771604938266,-5.321624942520774e-17,58,0.4038009165056743
AES7PNXX6XJGBHPCE36TL35PGQ2Q,20260202,22,24,0.7758620689655172,0.5916522758635323,-2.932530111265681e-17,0.8985185185185183,-1.0443965441605725e-15,0.028078703703703696,-5.4192123444754826e-17,58,0.4038009165056743
AES7PNXX6XJGBHPCE36TL35PGQ2Q,20260303,22,24,0.7758620689655172,0.5916522758635323,-2.4128076197046992e-17,0.8762962962962961,-8.810928924027305e-16,0.027384259259259254,-5.157564975380309e-17,58,0.4038009165056743
AGFEBWDIGOPA2I5RFLYVRSTBXG7Q,20260101,24,30,0.8956521739130435,0.7917189523012268,1.6623576036690095e-18,0.8435850694444444,6.305877764342245e-17,0.02636203342013889,-3.8373686462413985e-17,115,0.2867691155814576
AGFEBWDIGOPA2I5RFLYVRSTBXG7Q,20260202,24,30,0.8956521739130435,0.7917189523012268,-4.4078422546910526e-18,0.8769357638888887,-1.6084524996974056e-16,0.027404242621527772,-4.1640154747285667e-17,115,0.2867691155814576
AGFEBWDIGOPA2I5RFLYVRSTBXG7Q,20260303,24,30,0.8956521739130435,0.7917189523012268,-3.84013545738562e-18,0.8522743055555554,-1.4418401896586294e-16,0.026633572048611106,-3.604495819330231e-17,115,0.2867691155814576
AFAKTJSLYPNT723YXA7UODJDEMFQ,20260101,24,26,0.8,0.6029720201760312,-1.9102829424758792e-17,0.9046813812744745,-6.756970511884778e-16,0.02827129316482733,-4.455883493798e-17,50,0.4349068969310031
AFAKTJSLYPNT723YXA7UODJDEMFQ,20260202,24,26,0.8,0.6029720201760312,-1.671180288175485e-17,0.9380562477750088,-5.700912855541481e-16,0.029314257742969026,-4.927917209896126e-17,50,0.4349068969310031
AFAKTJSLYPNT723YXA7UODJDEMFQ,20260303,24,26,0.8,0.6029720201760312,-1.5555483069513015e-17,0.8849234603061586,-5.625067935843855e-16,0.027653858134567458,-4.1343070119525794e-17,50,0.4349068969310031
AHARWDOEUNRTMI542YMXT7AVCEHA,20260101,18,20,0.7666666666666667,0.5848581866522475,-2.4724331157420172e-17,0.8237919359803014,-9.604107086772505e-16,0.02574349799938442,-5.160641057779556e-17,60,0.3970138631061412
AHARWDOEUNRTMI542YMXT7AVCEHA,20260202,18,20,0.7666666666666667,0.5848581866522475,-2.962020483062201e-17,0.8391812865497077,-1.1294896225307571e-15,0.026224415204678365,-5.459539788874536e-17,60,0.3970138631061412
AHARWDOEUNRTMI542YMXT7AVCEHA,20260303,18,20,0.7666666666666667,0.5848581866522475,-1.5629168705750582e-17,0.8463373345644813,-5.909385987815171e-16,0.026448041705140042,-5.4669712428062374e-17,60,0.3970138631061412
AFKKNZ23TDLTOKKSP43L6UPZIEDQ,20260101,19,23,0.875,0.7193369127092686,-1.4250267148075442e-17,0.8708767361111109,-5.23620082877302e-16,0.027214898003472217,-4.2474944417028346e-17,64,0.384407020005889
AFKKNZ23TDLTOKKSP43L6UPZIEDQ,20260202,19,23,0.875,0.7193369127092686,-2.388197950486389e-17,0.8916151258680555,-8.571224533810086e-16,0.027862972683376733,-4.923054771718328e-17,64,0.384407020005889
AFKKNZ23TDLTOKKSP43L6UPZIEDQ,20260303,19,23,0.875,0.7193369127092686,-1.656760570458825e-17,0.8654649522569444,-6.125763743110258e-16,0.027045779758029513,-3.9861741464854356e-17,64,0.384407020005889
AHZRHNKVY4DBGRSOIBHU2ZMTIFYQ,20260101,21,24,0.7142857142857143,0.5207874240069754,-1.0180783795257903e-17,0.825018896447468,-3.948819631296734e-16,0.025781840513983374,-4.327615098527338e-17,56,0.41094839026651225
AHZRHNKVY4DBGRSOIBHU2ZMTIFYQ,20260202,21,24,0.7142857142857143,0.5207874240069754,-1.1230796898847516e-17,0.8646384479717816,-4.1564829970971804e-16,0.027019951499118174,-5.543533278623757e-17,56,0.41094839026651225
AHZRHNKVY4DBGRSOIBHU2ZMTIFYQ,20260303,21,24,0.7142857142857143,0.5207874240069754,-2.6449150520468327e-17,0.8224993701184176,-1.0290254891418723e-15,0.02570310531620055,-4.7070728858827526e-17,56,0.41094839026651225
AELHYMCYVS6T35HA3UH5UGFWTK6Q,20260101,32,46,0.8925081433224755,0.8339758276920433,0.00015886797020772575,0.8568359088463982,0.0059331956027517205,0.026776122151449942,4.818315367579099e-07,307,0.17551413957821685
AELHYMCYVS6T35HA3UH5UGFWTK6Q,20260202,32,46,0.8925081433224755,0.8339758276920433,0.00019702987047866882,0.8850616167049731,0.007123747924794596,0.02765817552203041,2.0349383559452833e-08,307,0.17551413957821685
AELHYMCYVS6T35HA3UH5UGFWTK6Q,20260303,32,46,0.8925081433224755,0.8339758276920433,0.0003250647915439711,0.8532691085138636,0.012190847208243994,0.026664659641058238,1.0928130862964043e-17,307,0.17551413957821685
AH2SMIKK7I7T5U4AVBUQBIWP5V3Q,20260101,25,39,0.8888888888888888,0.826365629368784,6.965042379934776e-05,0.7868693117845748,0.0028325079250127397,0.02458966599326796,-1.5215237454092306e-17,279,0.1841107704783205
AH2SMIKK7I7T5U4AVBUQBIWP5V3Q,20260202,25,39,0.8888888888888888,0.826365629368784,0.00012889386849518892,0.8416169192156129,0.004900809023290759,0.026300528725487902,-2.0512326213612025e-17,279,0.1841107704783205
AH2SMIKK7I7T5U4AVBUQBIWP5V3Q,20260303,25,39,0.8888888888888888,0.826365629368784,0.00015204203164061395,0.8191411381122161,0.005939568636135487,0.025598160566006754,-2.283020252882712e-17,279,0.1841107704783205
AFKCZLML2XDKU534TBIHQXDAJWZQ,20260101,15,18,0.7846153846153846,0.6129998695218872,-2.097501265014896e-17,0.8434037396121883,-7.958233681930274e-16,0.026356366862880884,-5.973545568579224e-17,65,0.38143858160527194
AFKCZLML2XDKU534TBIHQXDAJWZQ,20260202,15,18,0.7846153846153846,0.6129998695218872,-2.1837299205676538e-17,0.8566049168975071,-8.157711458306513e-16,0.026768903653047096,-6.498699577164189e-17,65,0.38143858160527194
AFKCZLML2XDKU534TBIHQXDAJWZQ,20260303,15,18,0.7846153846153846,0.6129998695218872,-1.39197086228551e-17,0.8402008310249307,-5.30147864038647e-16,0.026256275969529085,-6.209943894427077e-17,65,0.38143858160527194
AE5CXHJTPWY4NF2IIH2N5HQBYBJA,20260101,22,25,0.75,0.5592840534978557,-2.6096984959620622e-17,0.8588,-9.72407450754378e-16,0.0268375,-4.409611748852326e-17,56,0.41094839026651225
AE5CXHJTPWY4NF2IIH2N5HQBYBJA,20260202,22,25,0.75,0.5592840534978557,-1.4660961926207066e-17,0.8604000000000003,-5.452705504865481e-16,0.02688750000000001,-5.347265832445366e-17,56,0.41094839026651225
AE5CXHJTPWY4NF2IIH2N5HQBYBJA,20260303,22,25,0.75,0.5592840534978557,-1.2666933331729966e-17,0.8408888888888888,-4.820397462391954e-16,0.026277777777777775,-4.419049201994637e-17,56,0.41094839026651225
AGKPBR7KJ5LDE42K7QB3UX3SIGFQ,20260101,18,21,0.8524590163934426,0.6865502254993905,-1.3741799364068151e-17,0.7809777777777775,-5.630602971846728e-16,0.02440555555555555,-5.5684936943247e-17,61,0.3937462037268508
AGKPBR7KJ5LDE42K7QB3UX3SIGFQ,20260202,18,21,0.8524590163934426,0.6865502254993905,-3.478771174471799e-17,0.8552444444444441,-1.3016240947979505e-15,0.02672638888888888,-5.507949751346857e-17,61,0.3937462037268508
AGKPBR7KJ5LDE42K7QB3UX3SIGFQ,20260303,18,21,0.8524590163934426,0.6865502254993905,-1.9255146225436156e-17,0.7947555555555554,-7.752882945036368e-16,0.024836111111111107,-5.4224247097156095e-17,61,0.3937462037268508
AFIWIDNKGCGYVNUZFYYRIPFIWA2Q,20260101,18,21,0.875,0.7193369127092686,-1.9568928145277693e-17,0.8310851021622693,-7.534796364652191e-16,0.025971409442570915,-5.3764210522819646e-17,64,0.384407020005889
AFIWIDNKGCGYVNUZFYYRIPFIWA2Q,20260202,18,21,0.875,0.7193369127092686,-2.6217395376779676e-17,0.8646597897242612,-9.702736984270908e-16,0.02702061842888316,-6.467237235362838e-17,64,0.384407020005889
AFIWIDNKGCGYVNUZFYYRIPFIWA2Q,20260303,18,21,0.875,0.7193369127092686,-1.4260368444059453e-17,0.8321761555246976,-5.483596077349508e-16,0.0260055048601468,-5.570040897642708e-17,64,0.384407020005889
AHM4OPQPH2VEAULTUPXDDXCTULIA,20260101,18,23,0.8782608695652174,0.7699908111700997,-1.4772701722503007e-17,0.896113126164102,-5.275298858121262e-16,0.028003535192628187,-3.9965729936073767e-17,115,0.2867691155814576
AHM4OPQPH2VEAULTUPXDDXCTULIA,20260202,18,23,0.8782608695652174,0.7699908111700997,-2.73396427144751e-17,0.919664738751103,-9.512907584684256e-16,0.02873952308597197,-5.48314132809866e-17,115,0.2867691155814576
AHM4OPQPH2VEAULTUPXDDXCTULIA,20260303,18,23,0.8782608695652174,0.7699908111700997,-2.522941091023343e-17,0.8732477208116853,-9.245270613212075e-16,0.027288991275365167,-4.73998906704438e-17,115,0.2867691155814576
AHUQ3WRTMZBW6VD6URAQHTQQZIHA,20260101,19,21,0.7358490566037735,0.5379907055121395,-1.83464016225693e-17,0.8389214409722222,-6.998090920668897e-16,0.026216295030381944,-5.840012707925788e-17,53,0.4224189204307512
AHUQ3WRTMZBW6VD6URAQHTQQZIHA,20260202,19,21,0.7358490566037735,0.5379907055121395,-1.9445184941608807e-17,0.851671006944444,-7.306177069053051e-16,0.026614718967013874,-4.9161986758652927e-17,53,0.4224189204307512
AHUQ3WRTMZBW6VD6URAQHTQQZIHA,20260303,19,21,0.7358490566037735,0.5379907055121395,-1.8882089751503925e-17,0.8458116319444442,-7.143752216543332e-16,0.02643161349826388,-5.3501957779006105e-17,53,0.4224189204307512
AF3GBDAA4XLVPJYDWRQ5BIG7JSTA,20260101,18,21,0.8043478260869565,0.5982899322797393,-3.8113224677689285e-17,0.8071594238281248,-1.5110065665859854e-15,0.0252237319946289,-4.6210675152166744e-17,46,0.45342178391474364
AF3GBDAA4XLVPJYDWRQ5BIG7JSTA,20260202,18,21,0.8043478260869565,0.5982899322797393,-1.7222844469669048e-17,0.8918151855468749,-6.17987932882582e-16,0.02786922454833984,-6.046027673393208e-17,46,0.45342178391474364
AF3GBDAA4XLVPJYDWRQ5BIG7JSTA,20260303,18,21,0.8043478260869565,0.5982899322797393,-1.9711658820830004e-17,0.8497314453124997,-7.423205128469562e-16,0.026554107666015615,-5.93605403757558e-17,46,0.45342178391474364
AHU6H4OZYENZIG7OGXLW6LPFPIVQ,20260101,25,28,0.8717948717948718,0.733110637248447,-1.9357520550327664e-17,0.8859261186264306,-6.992012590969625e-16,0.027685191207075955,-4.183081084666052e-17,78,0.3482041924133042
AHU6H4OZYENZIG7OGXLW6LPFPIVQ,20260202,25,28,0.8717948717948718,0.733110637248447,-1.0344740055949825e-17,0.9190296566077003,-3.6019695274284227e-16,0.028719676768990635,-4.817124857494853e-17,78,0.3482041924133042
AHU6H4OZYENZIG7OGXLW6LPFPIVQ,20260303,25,28,0.8717948717948718,0.733110637248447,-1.0721960130855997e-17,0.8852757544224766,-3.875659335222846e-16,0.027664867325702395,-4.3717234981404456e-17,78,0.3482041924133042
AGCYN5IKEDNDPRNNLVXPOZPLWN3A,20260101,20,24,0.8,0.6439071524268346,-1.8473626597727704e-17,0.8310212709737088,-7.113609143056328e-16,0.0259694147179284,-4.883141653234088e-17,75,0.35509999436605094
AGCYN5IKEDNDPRNNLVXPOZPLWN3A,20260202,20,24,0.8,0.6439071524268346,-1.4711349005650597e-17,0.9069890342185228,-5.190395367750357e-16,0.02834340731932884,-5.811433028111547e-17,75,0.35509999436605094
AGCYN5IKEDNDPRNNLVXPOZPLWN3A,20260303,20,24,0.8,0.6439071524268346,-3.176181229851635e-17,0.8624983485268856,-1.178411524252143e-15,0.026953073391465174,-4.549266174625342e-17,75,0.35509999436605094
AEFKVSX3H7JBJ3AMZXSSRTL5ZKUA,20260101,28,35,0.8616352201257862,0.7690696419507174,2.9564515035623233e-05,0.8714166666666667,0.001085662596698797,0.027231770833333335,-2.2815999147149203e-17,159,0.24388367742148528
AEFKVSX3H7JBJ3AMZXSSRTL5ZKUA,20260202,28,35,0.8616352201257862,0.7690696419507174,1.897297306797482e-05,0.9219388888888888,0.0006585416294857756,0.028810590277777774,-2.798411320929841e-17,159,0.24388367742148528
AEFKVSX3H7JBJ3AMZXSSRTL5ZKUA,20260303,28,35,0.8616352201257862,0.7690696419507174,8.005472874797736e-05,0.8947999999999998,0.0028629317388637414,0.027962499999999994,-2.5035206704791848e-17,159,0.24388367742148528
AF2LHYGBVJDHWNWA2HTDOOISZEYQ,20260101,19,22,0.8305084745762712,0.656624835397579,-2.374515024509423e-17,0.8349305555555551,-9.100694695948954e-16,0.026091579861111096,-3.908925407122876e-17,59,0.40036425046360374
AF2LHYGBVJDHWNWA2HTDOOISZEYQ,20260202,19,22,0.8305084745762712,0.656624835397579,-1.887211434219517e-17,0.9023263888888886,-6.692785076294715e-16,0.02819769965277777,-6.88244069300231e-17,59,0.40036425046360374
AF2LHYGBVJDHWNWA2HTDOOISZEYQ,20260303,19,22,0.8305084745762712,0.656624835397579,-2.9786095469107076e-17,0.8386805555555553,-1.1364935656342258e-15,0.026208767361111104,-5.2339287731947776e-17,59,0.40036425046360374
AHM3J77TM53S5IMGFXFHC53BJ7QQ,20260101,18,21,0.7307692307692307,0.5703116416701419,-4.8516895360439215e-17,0.8142217630853994,-1.906778622142058e-15,0.02544443009641873,-5.724531805888788e-17,78,0.3482041924133042
AHM3J77TM53S5IMGFXFHC53BJ7QQ,20260202,18,21,0.7307692307692307,0.5703116416701419,-2.551774498378731e-17,0.8464474288337926,-9.647000057714561e-16,0.02645148215105602,-5.5053484280541614e-17,78,0.3482041924133042
AHM3J77TM53S5IMGFXFHC53BJ7QQ,20260303,18,21,0.7307692307692307,0.5703116416701419,-1.726816807355902e-17,0.8441230486685031,-6.546218341336794e-16,0.02637884527089072,-5.060713376108748e-17,78,0.3482041924133042
AHSQ5K552SD4NH32WTSPO4O4PPUA,20260101,25,40,0.9096989966555183,0.8535871363796499,0.00011424524615534517,0.8251879005734521,0.0044303217175512,0.02578712189292038,-1.3394022338654614e-17,299,0.1778466556976407
AHSQ5K552SD4NH32WTSPO4O4PPUA,20260202,25,40,0.9096989966555183,0.8535871363796499,4.666045594766922e-05,0.8836689892899304,0.0016896989805257497,0.027614655915310326,-1.7258132292405212e-17,299,0.1778466556976407
AHSQ5K552SD4NH32WTSPO4O4PPUA,20260303,25,40,0.9096989966555183,0.8535871363796499,0.00016340132027459987,0.8669714011637712,0.006031158861489902,0.02709285628636785,-1.4870313140015663e-17,299,0.1778466556976407
AELCHJO64W7III5PDR7RURIJV5CA,20260101,34,43,0.8780487804878049,0.801087117343727,0.0002464148445686113,0.8735573411249088,0.009026625563058553,0.0272986669101534,-9.529751398480769e-18,205,0.21478520694289216
AELCHJO64W7III5PDR7RURIJV5CA,20260202,34,43,0.8780487804878049,0.801087117343727,0.0004484940249357816,0.8907962016070121,0.01611121463254344,0.02783738130021913,-9.244883132117903e-18,205,0.21478520694289216
AELCHJO64W7III5PDR7RURIJV5CA,20260303,34,43,0.8780487804878049,0.801087117343727,0.0003434464007879771,0.8572534696859017,0.012820344523355637,0.026789170927684427,-8.214275909863146e-18,205,0.21478520694289216
AGI2TAFRZNJHLDIPMIHA5DUYJFPQ,20260101,18,22,0.8064516129032258,0.6693307183458336,-1.826824984763564e-17,0.8211523437499999,-7.119068703557367e-16,0.025661010742187497,-5.699864626743772e-17,93,0.31888920868910325
AGI2TAFRZNJHLDIPMIHA5DUYJFPQ,20260202,18,22,0.8064516129032258,0.6693307183458336,-2.041217241574764e-17,0.8691406249999998,-7.515349053024931e-16,0.027160644531249993,-5.607853640257434e-17,93,0.31888920868910325
AGI2TAFRZNJHLDIPMIHA5DUYJFPQ,20260303,18,22,0.8064516129032258,0.6693307183458336,-1.1918844880801334e-17,0.8298632812499998,-4.595974358705762e-16,0.025933227539062492,-5.661497027260236e-17,93,0.31888920868910325
AHIHAORYK52MNKEKMVQ7HI4AVONQ,20260101,21,25,0.8514851485148515,0.7284678543675001,-2.042446511951695e-17,0.8045085381091208,-8.124001832978591e-16,0.025140891815910026,-4.0244734653957505e-17,101,0.3059994248669239
AHIHAORYK52MNKEKMVQ7HI4AVONQ,20260202,21,25,0.8514851485148515,0.7284678543675001,-2.639239540397686e-17,0.8433855685131189,-1.0013885516397978e-15,0.026355799016034964,-5.1813696434385905e-17,101,0.3059994248669239
AHIHAORYK52MNKEKMVQ7HI4AVONQ,20260303,21,25,0.8514851485148515,0.7284678543675001,-1.9409526525607724e-17,0.8249297167846729,-7.529185046701026e-16,0.025779053649521027,-4.681045728132776e-17,101,0.3059994248669239
AESO27BUQYLOIWXWMISPD6XY2A4A,20260101,38,47,0.898876404494382,0.8198034328301359,0.00040688148689137585,0.8937879678620418,0.01456744557847273,0.027930873995688808,3.310756131504645e-06,178,0.23050019437350389
AESO27BUQYLOIWXWMISPD6XY2A4A,20260202,38,47,0.898876404494382,0.8198034328301359,0.0004771542141486929,0.8949147560258668,0.01706188745905184,0.027966086125808337,5.456488870584581e-06,178,0.23050019437350389
AESO27BUQYLOIWXWMISPD6XY2A4A,20260303,38,47,0.898876404494382,0.8198034328301359,0.00038008198333589285,0.8846406875507404,0.013748659357306531,0.02764502148596064,3.2246510177834914e-06,178,0.23050019437350389
AFNUK4ZREIOXG2KKXC7QXB66YQUA,20260101,21,23,0.7755102040816326,0.5728493353252115,-1.5807883346990152e-17,0.8842148760330578,-5.720920115856237e-16,0.027631714876033057,-5.0696148427276504e-17,49,0.43932230857815885
AFNUK4ZREIOXG2KKXC7QXB66YQUA,20260202,21,23,0.7755102040816326,0.5728493353252115,-2.8362363859731686e-17,0.8985950413223134,-1.0100163052044622e-15,0.028081095041322293,-4.829085280537165e-17,49,0.43932230857815885
AFNUK4ZREIOXG2KKXC7QXB66YQUA,20260303,21,23,0.7755102040816326,0.5728493353252115,-1.3201283609220378e-17,0.8825619834710742,-4.786531523073445e-16,0.027580061983471068,-4.93994071052197e-17,49,0.43932230857815885
AE26QWXI2OZ4KCJPKNB6YZTNBR5Q,20260101,26,32,0.753731343283582,0.6362361172733904,-1.3775003831540914e-17,0.8163571900727116,-5.399598704704836e-16,0.025511162189772237,-3.175904067455241e-17,134,0.2656616697239278
AE26QWXI2OZ4KCJPKNB6YZTNBR5Q,20260202,26,32,0.753731343283582,0.6362361172733904,-1.2137782555948576e-18,0.8612312961961414,-4.50992716481469e-17,0.026913478006129418,-4.6797642410410253e-17,134,0.2656616697239278
AE26QWXI2OZ4KCJPKNB6YZTNBR5Q,20260303,26,32,0.753731343283582,0.6362361172733904,-2.0917683331354057e-18,0.8336638423171684,-8.029205929608601e-17,0.026051995072411512,-2.956213994156574e-17,134,0.2656616697239278
AFS3ZTSIAQMOGYXILHK6MSBA2NEQ,20260101,18,21,0.746268656716418,0.5732415229318435,-2.1468744513456923e-17,0.8212847222222217,-8.364940998436526e-16,0.02566514756944443,-5.566807840804334e-17,67,0.3757023363262605
AFS3ZTSIAQMOGYXILHK6MSBA2NEQ,20260202,18,21,0.746268656716418,0.5732415229318435,-3.810008326269835e-17,0.870069444444444,-1.4012705217855702e-15,0.027189670138888875,-6.393285084898908e-17,67,0.3757023363262605
AFS3ZTSIAQMOGYXILHK6MSBA2NEQ,20260303,18,21,0.746268656716418,0.5732415229318435,-1.8082536683095985e-17,0.8496180555555551,-6.81060354209051e-16,0.026550564236111098,-5.704636037785483e-17,67,0.3757023363262605
AHTKS67ZUSMEDXXG2G2EVA3EHOWQ,20260101,20,23,0.8666666666666667,0.7025066573655866,-2.606339523814602e-17,0.7948475346020762,-1.0492938724886548e-15,0.024838985456314883,-5.046223231699532e-17,60,0.3970138631061412
AHTKS67ZUSMEDXXG2G2EVA3EHOWQ,20260202,20,23,0.8666666666666667,0.7025066573655866,-1.4691389946108435e-17,0.8098507785467124,-5.805075338929899e-16,0.025307836829584762,-6.156367472169108e-17,60,0.3970138631061412
AHTKS67ZUSMEDXXG2G2EVA3EHOWQ,20260303,20,23,0.8666666666666667,0.7025066573655866,-1.9769745835632008e-17,0.7916035899653976,-7.991776120771228e-16,0.024737612186418675,-5.382043080520961e-17,60,0.3970138631061412
