uid,n_u,n_sents_user,rank_Y_c,n_u_minus_1,rank_deficient,sigma_max,energy_top1,energy_top2,energy_top4,energy_top8,energy_top16
AEGJXCXNUKZK2OU2X6FUNLEE3HZQ,100,152,98,99,True,18.16987393585253,0.070167631335657,0.12135140807478098,0.19048884117425433,0.2985895027311801,0.4643063157569089
AHRC5Q3ZFV5WWITJOSVDWF57LMGA,100,114,56,99,True,17.65491219636274,0.07743305559286073,0.13014230636025723,0.22385264022161658,0.3656217388370113,0.5790621409261381
AHH53Q3XLBEEPK36DLJ5UDEVZM5Q,100,244,99,99,False,16.948013645796582,0.05958444657516576,0.10848043052616445,0.17451476375133634,0.278409616283117,0.4433263894866483
AF3RX6UDRL5FLROADTKALI23FFBA,100,115,99,99,False,14.349893179967829,0.06666000915363283,0.1210665310509184,0.19529549515566552,0.3097841607441968,0.4763073762339825
AGG6BKDYWE6N6DPLJJB2WGTUV5UQ,100,336,99,99,False,18.110067002322573,0.08297564850723638,0.12477276628943684,0.19323037592569073,0.2995537631372422,0.46253537805305417
AEESOLSSR4LALOZ372WQ2PZBLLSA,100,449,99,99,False,16.74392884034122,0.059464771536406356,0.10606463071464167,0.17172963340943392,0.27468804767126337,0.43426019232883795
AFN7GACKXTF3AWN6DOGFNLEOQ2OA,100,621,99,99,False,14.041158149465776,0.06876813682124815,0.11589980498416118,0.1907306604586731,0.305864280457161,0.4712253006276231
AEKMZRFI24IXTBXMZOKENNL3VFBQ,100,114,99,99,False,16.19549526091594,0.06227703740419037,0.10625425959325512,0.1857173320363912,0.2992911223600261,0.46380890220025617
AHK6NZZMLGYC7CJCD377RS5ZO7RA,100,161,98,99,True,16.119260647821232,0.09348339905390608,0.14916407151961117,0.23203036992285303,0.35223833179092856,0.5164859497773402
AFSHMZJ2563DIY7KUGGH4PB2RPWA,100,108,99,99,False,15.336601253996097,0.06673570813162491,0.11067836927027314,0.1893333685956517,0.3030779605215854,0.4694182910998437
AFAWXPWTSIPWCOQPMGFYIG4I2QYQ,100,107,99,99,False,16.278822351680443,0.06032421576432376,0.09420730556802523,0.1581941470664483,0.2609563814990633,0.4178908823209328
AFCO2ELGXSFDAUXFUT432DBP2V4Q,100,104,80,99,True,17.44789416558526,0.08658636787549823,0.13693569870841632,0.21915420584206813,0.3473985653358919,0.5347136351067996
AHSYWCHPMJDHYJDHKZDZYUDYMGXQ,100,109,99,99,False,15.26796715239931,0.06592388731151175,0.11139892869315068,0.1792076255368814,0.28734667692773025,0.45467233443082067
AGDU4N5YF4PWUEJSUPMJUGYYJLSQ,100,273,99,99,False,13.859945011926813,0.06252541263072692,0.11022789095999701,0.18439897463256366,0.2977170054261361,0.4618977954514286
AFHPTQMY64EIQHJ62AEQSGCEBVGQ,100,701,97,99,True,17.268078517987277,0.09740074465067859,0.1488057418470007,0.22096210002813257,0.335845555241713,0.5119802616343849
AHI6NGJKRK3ZZPQ6IIDLMT2MFT5A,100,197,99,99,False,17.854273353278348,0.07871164469669331,0.12650719136299093,0.198245828192605,0.3016005240457399,0.45933564306741964
AG7A3O55CZYL7FOM7QCRVXVP3IDA,100,129,99,99,False,14.269457456755061,0.07339945067234149,0.12391033690397142,0.19779871073211633,0.310857104701736,0.4693422286124166
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_2_1,100,399,98,99,True,16.49598074253873,0.07635681994809099,0.12901358103618374,0.20167655509651244,0.3092951743887848,0.4694816196565217
AET3GRVVMHEXRXTSBFFWSY3HQEMQ,100,112,99,99,False,17.175463213336045,0.06723904938655835,0.11815611394006233,0.19363440671966206,0.2991498292245918,0.46089248300991387
AHO3ZTW4HFSGBV7UNIZN7PW74CSQ,100,218,95,99,True,16.42945417655116,0.06867042621258852,0.12544979121006447,0.20954786765019673,0.3228148321097977,0.48779406710335715
AHVYEGMH66T7GGYPUNFLF5YKWP4Q,100,106,59,99,True,21.478992993764017,0.10669230752046431,0.17390302536467742,0.2838031898058174,0.4631590419709237,0.6560403777375649
AFG7GFUNXVOCSGKUG6EOJYYDS56A,100,109,99,99,False,13.75325650326494,0.06574628586882145,0.1154592355029911,0.19476786062362403,0.3156572601778498,0.4903413686000532
AGKFAOJX4FPADTOHRIJOBP3JNL3Q,100,203,99,99,False,15.042719234402059,0.05687298824129427,0.10220695719797782,0.1689495817588422,0.2763377371654075,0.43991393421700825
AGLRFKBE7HRBV7PMSCO7LCN4R4BQ,100,148,99,99,False,15.632446550516587,0.060584587217530295,0.10311177878963275,0.1720742290650921,0.2805457035757873,0.4454969948538681
AHX2VMU5UQYI7NLQGGLUBO4NLOZQ,100,126,99,99,False,16.12597570252582,0.06563365194176149,0.11800702831324697,0.1827773872088524,0.2960065092637696,0.46815998325960034
AEN6EKH7NJ2VGWM2WWVDXORGLNIA,100,163,98,99,True,16.66969593731301,0.07910260857654804,0.11888205508375214,0.18745026469420234,0.2955422517166816,0.4614838557761307
AH5BEMAKZE5RJ3JSHUYOJ7S2WKBA,100,121,98,99,True,14.594523256453813,0.06936216445115058,0.11210346825038717,0.18376233028582578,0.29799648182693694,0.4623313415891233
AGTHCG4NELYQSLQC7AUYHHTNLL7Q,100,216,99,99,False,16.643576587614554,0.0692809119854218,0.11622026197304322,0.18846991982993402,0.3076179116742354,0.47637221634581495
AHBK4QU2FQD5MPSCIITINHM2TAPA,100,154,99,99,False,15.203273608714989,0.06249176158818448,0.11050044548688052,0.17944892266084353,0.2871996340336846,0.4516596231767069
AGVKHVURH5XGP6335AZCMGNTAAMQ,100,163,95,99,True,17.272130889070205,0.0711541318319483,0.11776780802338675,0.19623103549417467,0.30900907611806927,0.47424029583703814
AGYVC7KVHP2AWM7BDCEYNHFA6F3Q,100,101,99,99,False,16.35124108704495,0.07706120642707338,0.12319896301789039,0.19902817030208977,0.31654753523399315,0.4833293207214249
AGZC734FUDTRUS54AWY5NO7XHCIQ,100,410,99,99,False,14.923699351120026,0.05241789047973233,0.09522804303912438,0.16040920028741415,0.2700139046625998,0.43546127239344923
AGTAEHQD23OXPBIQ6XULCRAM63QQ,100,210,96,99,True,15.362545721216984,0.051518841090696856,0.09145731547115908,0.16169053847621462,0.2695874966499169,0.43618032077820934
AG46DXNFU65ZZXWRTQ3R5N7Y2IMQ,100,141,46,99,True,20.46900659919564,0.10252513236103158,0.18105674010426687,0.318214450143818,0.525395206170748,0.7652100699561175
AHLQMVNQZZI5XL45I27JQFK3VC2A,100,126,99,99,False,15.910041716240507,0.06014747068122297,0.10151030856530802,0.16868155157083373,0.2786368748888603,0.4430577142711897
AETU6ITSYPQHDV2VJCBWRLKFGYYQ,100,1130,99,99,False,17.508668529299957,0.08669719355665124,0.13049916280996712,0.1964539152550871,0.30080133258691694,0.45663029219702417
AEQLRFSCJIRIKSYQ2KQJCIBP4RHQ,100,364,94,99,True,16.50468840658355,0.05722247674031099,0.10181537402771589,0.1791354342933942,0.287558518155549,0.4486151397614135
AFG4FX7JY6KEFFNXB2YGSIZ7HWHQ,100,131,95,99,True,16.774522354368898,0.06190698927617702,0.1113321647597517,0.1849795463197506,0.2939392686377926,0.4544023925333822
AEXHQUNUGGXB4VZG3HB6GFU2FCDA,100,100,99,99,False,18.614525980568686,0.08050289890833756,0.12937559170844162,0.19196600482310522,0.29291416362678363,0.44932096801148635
AENPFFAIQ75VTJYM6BCEKB5WWWJQ,100,400,99,99,False,17.015670370720084,0.07537135698908251,0.1223301941121268,0.19425292005431505,0.302033839061757,0.45993916239996285
AHIP4YNGJHFG2XOFL3A4DUNNPEDQ,100,103,96,99,True,17.790734479109666,0.06975985605605764,0.10723420202781937,0.17771163719335564,0.28828721045455097,0.44561198019155807
AH3D2AFXD6K2LDRCCTC6GCIXTSAQ,100,654,99,99,False,15.974267345576205,0.06804997992664835,0.11740516468839965,0.19073036428037382,0.30088947290229107,0.4645085749991302
AHIQKES2DS4GEDPKHAZMGCS2HHMQ,100,108,99,99,False,14.68923881595232,0.056036248020983795,0.10210388375205685,0.17382289669720358,0.28730994279164845,0.45197135231339003
AHOFNQHMKWRZQRBRYSCN2NFWGEZA,100,159,95,99,True,15.143078530115936,0.06870755152606076,0.11499072753073006,0.19004299943296502,0.30201867642552715,0.47668860311742106
AG2C6A2ERINH56325T6QCUWGYVJQ,100,110,99,99,False,15.39083252209499,0.06661297169123344,0.11084582037488257,0.18718149758823052,0.3018548749627173,0.4665378451592988
AGYNSON76GT77CALAB2ZU5ZUVUSQ,100,172,99,99,False,14.508683805028738,0.06367288036391615,0.11134730189683828,0.18235113424414895,0.2954125496069339,0.4598455363988249
AFKJIGE3HZAFTL4FSPSSCIRIXUWQ,100,128,88,99,True,15.793894126313077,0.07024066872970804,0.12654469924933293,0.193215691044866,0.3058890160062474,0.477795936832582
AF2T2NURQISR3BHXLKR647ILUOFQ,100,287,99,99,False,15.680961821171532,0.060999025979831555,0.09784322729689983,0.16185965790622137,0.2668072334237605,0.42571330582248623
AEUWZ643QYY43HRK5MXAZ74DSCMA,100,162,99,99,False,13.821556134217575,0.05395291827544425,0.10005189909081216,0.17272490243582292,0.28583879236211085,0.45004602907010777
AF77WIID7TAGOWST2NGGZQIRMEOA,100,342,99,99,False,18.012262212161986,0.05489881908211575,0.09741924341871173,0.15326541780283953,0.24765847658187942,0.3957900472949053
AGOEJF6OZTPVVWPJDQFFISLNMI5A,100,111,99,99,False,16.727019311604646,0.09358445050432307,0.1398234951630651,0.21662604585876066,0.3350853656842654,0.496502159223637
AEUXRQJTAD7YFA5OZG6LFOMVX6SQ,100,156,97,99,True,17.00591656448589,0.0761689189426617,0.1220198487312762,0.20197795728319254,0.3201371965695463,0.4888085697191818
AGZK7EECJXRY6YUVGTBM2SRBZFSA,100,276,99,99,False,16.550581238442213,0.07738558050972554,0.11900698874139184,0.19106236379909236,0.30271633030772166,0.46596629393147737
AFBUKVT3KQFLL4X536HS4KKBBJ7Q,100,102,98,99,True,13.876687238297746,0.08782779872726819,0.1342695009791959,0.2203979955122787,0.3506301106310304,0.5219893664218364
AHGDK2EN4U6IYBGJ2QFFJMXAQMFQ,100,100,96,99,True,15.38023764006125,0.06790340874219769,0.12386411955071133,0.20114341084509496,0.3251146452670912,0.48984035053218467
AFH6GLY2ND6DKFGNZD5NF2DUWP2A,100,291,98,99,True,14.87527023917432,0.06385706340536466,0.11432979215486108,0.18828144000404995,0.2996906846457111,0.45992659279981607
AHHJ5NOCY5EROHZASRCKXZBGLUKQ,100,131,99,99,False,15.683103857183658,0.0722136660584877,0.11456791982959509,0.1864835555581826,0.29963859232048967,0.46231944558691834
AFFW7M4JEAYPLMOFNGXJZZQLUYEA,100,164,99,99,False,13.576932821835221,0.06747827569557369,0.11751078912333268,0.20003647670415758,0.3157790475401129,0.48082016899641594
AFR3I45A3TZAQV2AIZOAZBKPUOUQ,100,139,99,99,False,16.014713540894807,0.06429811867210515,0.11083132258496656,0.17465130236758197,0.282940201606751,0.4468637903398647
AGNSZL5KXPO5FABO6EJR3T2ELWSQ,100,167,99,99,False,15.749774021378775,0.06698695712833176,0.12059084602439382,0.19140191113758237,0.30117528602067817,0.4688766709677477
AG3HIKXAMFBUKALTID3BGXXOS5NA,100,171,99,99,False,16.383688476879485,0.0597186652459456,0.11213683878158112,0.18358328617638348,0.2904261878281896,0.4453355620346458
AFREEUPTDM4GQPYLVA2EU546ZNNQ,100,117,99,99,False,16.039714213066013,0.0662059712802647,0.11737913111179357,0.18341923130641583,0.29055368554310834,0.4544600629317049
AEL6K4LBMCUFFYE27NG3DWZMV2ZQ,100,198,99,99,False,16.704701842888873,0.05882390243620894,0.10454314455096309,0.17084263889486812,0.2741289495340366,0.42900600546898376
AEQFY32CE5CX4736RGL5MSMLV5UQ,100,181,99,99,False,16.14495084016951,0.06244551341253996,0.10829452749354194,0.17826320206342247,0.2886698206868802,0.4501220703910626
AF27LI5BIVYEJETYOVRIMV6XPHOQ,100,101,99,99,False,15.820602471255967,0.07075757073977414,0.11432231270281519,0.18845918774703094,0.29762885490843255,0.45821707094632896
AF3PW2SV2WOIN7LLCUD5QOPHME4A,100,110,99,99,False,15.46494386214662,0.058553018586818356,0.11212153203170963,0.18251175642794942,0.2948172605307504,0.4588875459420989
AG4IP5IZSXVECLEUJBWCPBUKBWSA,100,125,99,99,False,16.248800354229303,0.06420055853198126,0.10822084810053575,0.17471437042120397,0.2796159941162672,0.4413531378415141
AFO6T767OXV24YU65XUACO4O6DJQ,100,219,99,99,False,17.091924520998543,0.05699939784545628,0.0956139179872767,0.16169236507631637,0.26344567986377454,0.41741284579350724
AHTZ3PYRZPGOTXL7T6I4ZUYY7APA,100,125,98,99,True,16.716991718846476,0.08710463863353853,0.14389436140133707,0.2236955941749079,0.33679604772058674,0.4995940607077049
AGENXWWALUHJKAUVANBE4SANON4Q,100,270,99,99,False,16.402717085737905,0.0829459001053616,0.1269500399297538,0.1966576334858267,0.30924569726268203,0.4744477177999517
AF7CLYC43B3X2W6JN7OFE6AD4AIQ,100,104,87,99,True,15.348129705758797,0.06681522270261557,0.1152133468879576,0.1871056419079831,0.30768668158807794,0.4820437233929507
AGHWTXXBNKD7LD5VJ5TNEM7VKMGA,100,181,75,99,True,18.14861382799201,0.06870623286946438,0.12683142178114967,0.23073456265827566,0.3775012719669913,0.5728859177451965
AGIGXAVHVBQFXBXMOBNJ6HFY36MA,100,1194,99,99,False,17.146123362603586,0.08312138878885018,0.135356095202224,0.2172898169093538,0.33540578027587814,0.4976441186357077
AGOM7QIEFGNDQDZMPLWD4434XIQA,100,110,93,99,True,22.6711072986966,0.12030444960794472,0.1839653193313314,0.26202396502540315,0.36426650157923274,0.5105071211695147
AGFN3252BBTYUJUUDQMAGYZNUT5A_1,100,431,99,99,False,17.089099894246214,0.054946600462381624,0.0901007194993417,0.15406968329625395,0.26039182630071356,0.42116994045244
AESYGQVMCPGJ65L3HVVPXJ4ZSLQQ,100,151,94,99,True,16.006012893300312,0.06926497709767833,0.10943563498276783,0.18202967737028578,0.295113438121827,0.4603582647618486
AEAUD2E4XHJI6XJDY4TNECNQ4EEA,100,173,98,99,True,14.598645368785478,0.06899111281718355,0.11791060567337805,0.19512867285103241,0.31177038571375115,0.476480756571538
AFFV2L7G7ZRITBQ7GVVKMO4J26XA,100,116,98,99,True,17.09249410785875,0.059772320470723075,0.09545139932126263,0.16182766934457016,0.26498947621832936,0.4203473422386748
AG3XXUIZ3QUAZJWYZZGCELHTAFXQ,100,128,99,99,False,16.474246967422086,0.07332481747027864,0.11593060071124388,0.18675656524479595,0.293025053719573,0.4472046749898278
AEXYYBY3TRVAAGBXZWZP3EYCHXAQ,100,194,99,99,False,15.220550530594537,0.07495022791090733,0.12162511915548148,0.1986396681659052,0.3124866158765877,0.4848671803481212
AGOUDHOTOEHTBZKBSZJOBRSFBD3A,100,153,71,99,True,17.61111884268295,0.07234461829823671,0.1378158734653082,0.25409130471132135,0.40775841263144463,0.5781852263356156
AGDMXN47VMOK7TB4EGSCLWJ43QRA,100,172,85,99,True,17.155113771309157,0.06013038117710926,0.10804420709069985,0.183803830525618,0.3013783004838684,0.4766663305860704
AFYMXJ7EMNIQ6WGSNFTVHOZKWQDQ,100,127,99,99,False,15.063680854108018,0.05853350071309335,0.1006680233824876,0.1708676545757736,0.27338328721691185,0.4307445358160126
AEICZD35OTDYVWA2KPYWN4PDZ2SA,100,1953,91,99,True,17.076291783832406,0.10405209070901864,0.15079867045415382,0.23027456638807967,0.35541147111368404,0.5257994449504384
AGSP5T6QDRZHHZZ4V5DFE62ZVXOQ,100,129,99,99,False,16.6213600761096,0.05568256655326506,0.09651142086761433,0.16277360263888743,0.2659708413652102,0.42431352007987577
AGITFK7R4LKOXVZZGEVWU56Q27JQ,100,110,98,99,True,17.069396491298157,0.07961403952147625,0.13057992178729966,0.20440320971810408,0.3259656382257032,0.5015190442291279
AHCX7GPLZ4J3M6B7CB3LWF2HXEPQ,100,108,99,99,False,15.359281099490149,0.0579283753789302,0.09547200992058064,0.15940668046956905,0.263093689735906,0.4215633405145629
AHL7DPZZJTW4Z4VZ6TKCRSXWZXJQ,100,140,99,99,False,16.285660772436863,0.07829754257577087,0.13133386769337346,0.2026348499917528,0.31834170909071147,0.4848725288262749
AH3KSDVIGFMOTWIYHMGW2TQAOTRQ,100,210,92,99,True,14.960777841336096,0.06592682688555784,0.12021168881931639,0.2129712116944799,0.3417379927092167,0.5080151699487685
AE5HNX5HIVHJH734GBQBRKUMGYTQ,100,238,99,99,False,18.535605117100523,0.0692872916113756,0.10871305238575218,0.16975247097433593,0.2681731420011628,0.4209688284938907
AHC6HHDXZRRMMNA4RTWJLDTVRANA,100,108,99,99,False,16.40002228787918,0.06738860616581366,0.11696112446624865,0.1827295274981136,0.2899162047476261,0.4497004612444722
AECLZPHQ72FZTCG2MWNAZIJXCRZQ,100,163,99,99,False,14.802693211265604,0.07256725405420984,0.12175613253336313,0.19294143180110107,0.31170122433870745,0.47570333628710354
AE7KDATXSB63T7FO6XLHKVSQS5HQ,100,159,99,99,False,17.33381412490787,0.05496015323462803,0.09855929976848098,0.16357371693487527,0.26517626132813427,0.41835539670596716
AFX5IGBDCJTOVQYLRYGN5CIRNXQQ,100,130,99,99,False,15.061946079150585,0.0588827339456807,0.1081538016641644,0.17478688891300184,0.2836613810025102,0.4408702475518911
AGH56H33R4BLJ45B26ST6ELWJJPQ,100,129,93,99,True,16.35275521513654,0.06314048997123521,0.1053055819731614,0.17711821268188727,0.28744148877735637,0.45692556580320887
AHBIJ2LIUGHYB52V33SJ5B3X7PKQ,100,166,99,99,False,16.963262956916758,0.060282964231799886,0.10031830024118396,0.15739103460224976,0.2618705452453087,0.42091521462070125
AH2HGXKZLDJ2DKPMA2THUBS3AF2A,100,121,99,99,False,15.355881545447783,0.06935976834430693,0.12023294008135355,0.19264244062791103,0.3035327496311716,0.46688108644856674
AGLIK7JF7BZWNBTMOGOR5VG7JMGA,100,120,97,99,True,18.13930839919441,0.07787411967714852,0.12453975977055867,0.1929129393092107,0.29794959079391,0.45816536270903874
AEDXXN3WREPYHF7VOGSKGJZFA7IA,100,121,96,99,True,15.120090552628373,0.05612550408995166,0.10332426070756123,0.17793241765806722,0.29161774326060047,0.4574594261621208
AHCZW7RP5IJYIBL3GTD7QE6TW6CQ,100,128,97,99,True,16.737405027946267,0.05971978355408341,0.10555323386196121,0.17442298961019748,0.28245986122544675,0.44333271717365175
AFURBA64TYZCPYT5BXLKHOIDWO4A,100,110,99,99,False,16.836906138181384,0.058133695413992346,0.09880650199903711,0.164360321516931,0.2683607398771903,0.4264014982326261
AE6ZACDI7GDCKS5MTEQZVYT4DORQ,100,200,99,99,False,15.743444756725067,0.0771123485038529,0.12121871488767576,0.19691018335697014,0.30739499756066924,0.46608030180653576
AFNHSZFT2L4XI2SBCC4RKRNY3HRQ,100,145,98,99,True,16.908617745066145,0.07534962801041704,0.1287497406282751,0.21210615318535592,0.33984060431822466,0.5057798340472561
AH34IE3XCS3PQZNVMAVRSHO2HYCA,100,103,99,99,False,17.733141591014167,0.06893622526113387,0.11032559203117669,0.17444424966802852,0.2734106958474753,0.4261019789086203
AEW7VB43WF43JBV6TA6RIKOYLWRA,100,105,99,99,False,15.327136590503152,0.07520676513970442,0.12810734206619245,0.2045169992064787,0.32220007084459484,0.48781301801531457
AHFARMUVPKFUECSFCFMWDKRHYYKA,100,105,99,99,False,14.645943286342519,0.06984928271276362,0.11350918455511835,0.1894789761305915,0.3024183865576503,0.467404678078486
AEC6HDXIX3DNXWUVERZB4DGKFN2Q,100,116,67,99,True,22.479664069190733,0.11692839628938845,0.22057936813212037,0.35634955576927263,0.4847374710507942,0.6435296678391875
AFF5UAKSAMEZ3S7LK4FFPORA7FHA,100,113,99,99,False,17.179166168809978,0.06490687026171468,0.11662456421031084,0.1804766584702783,0.2882332540583266,0.44570939562883843
AELO64EBNJW5S5KM443G2CMIUTHQ,100,113,99,99,False,15.399096653003555,0.060792834476356625,0.10417489849542329,0.17283784802346785,0.27770308043263897,0.43716339556344164
AGMP22CF4X5SCBMB2MZSZFHJ3DNA,100,194,96,99,True,15.889957672548785,0.07400753140976819,0.13177435550812827,0.20662282645133628,0.3247485908099855,0.4995938872685799
AH6DBXMDH5UDRAIGDG25KSJ7JMNQ,100,111,94,99,True,14.83234500386303,0.059200799300785374,0.11044974967022435,0.18380443782617276,0.29957094308347815,0.4742872196746957
AFLI33M7ADMQ2B3DSIJLODWUHTAA,100,132,98,99,True,15.92417952704134,0.07590087000010257,0.13136879656160283,0.2021528318619365,0.31694987024287036,0.48189903146265617
AFI4OQK2W6FV2UUKOD2NTTBPJP4Q,100,124,99,99,False,15.389601591110539,0.07080710018748529,0.11425598999859798,0.18797894862496056,0.3012436604534991,0.47081139920786724
AEURYORXQ4THF56CV3JBGWTCIPGQ,100,120,99,99,False,14.753084013847362,0.05698003778179041,0.1040299946347377,0.17700411994812348,0.2883849138355987,0.4464101645929104
AFFJ7H4P277YRPWTBAC4JBFER74A,100,261,99,99,False,16.536143890443462,0.06017562438446572,0.10168805326839025,0.16832887676561342,0.2812381125468626,0.4440127752292272
AH226IDGXDCUTFVYPYVDC3ZQRBAA,100,202,99,99,False,16.426507984498368,0.06781475536508273,0.10877917759933682,0.17565427346984508,0.2858120560172056,0.44726923927473794
AFNUHCITVPCKVVAAYVQH4JNECFWA,100,141,99,99,False,15.325995419710214,0.05924944646928594,0.10737794306291765,0.18007792318003765,0.29548470318784725,0.4587539613346333
AH7BKWN5OQPMQXJ4ID2CDIUSZ5CA,100,109,99,99,False,15.35291494117804,0.049236321728687166,0.09020451709551834,0.15874735706926976,0.26787686737787975,0.4241292604166833
AGUREQYPLUPVADJ46BNP2KHJT4CA,100,447,99,99,False,17.11639071539957,0.05812498137478605,0.1007077525523458,0.16295412665321424,0.26529085775640365,0.42066947957332457
AFBLXQDW7LLQCIUBENSMOHIVCFGA,100,135,99,99,False,16.102739827921006,0.05949690695788456,0.10101672391365278,0.16797520270223124,0.26807774419608105,0.4288216203824679
AFRGJMSUHGKN6E36WF7NUXIQVXVQ,100,293,99,99,False,16.062528992580727,0.05883321725867351,0.10106597627142132,0.16500281720503643,0.27063411101363555,0.4331777525793438
AHQ45D2CUWAGTV6DWHF6NFNHQZVA,100,111,99,99,False,16.28990910133087,0.0766731403981642,0.12305651330740157,0.19634187354606375,0.30731245083774017,0.4685748049654103
AHEGS5VUBXZIZNQ3YLHKH6RCMJZQ,100,115,99,99,False,17.76835600714594,0.07997651103500596,0.12501820629103313,0.18845657538577057,0.2907247424490449,0.44740538916590894
AHS5OQLOPMP2YCRIWK3W6WDJ7BLQ,100,129,99,99,False,16.364071767835764,0.0675864305674998,0.11375991863258712,0.18432896053736864,0.2880699186075893,0.44221297851565966
AFRRE6V4BFGXPS2RFRZNAMSUH2QQ,100,112,99,99,False,15.756947805052315,0.05652496895359346,0.10959326080970648,0.1821141755144079,0.2887293698376532,0.45182361060634635
AGOA64RRMXMGKXQHXBPDPA44K6PQ,100,150,99,99,False,17.452178657344145,0.07986159317218083,0.12840614370555625,0.1982494558396277,0.3098351443259006,0.47262686652584573
AGBWV3ZQCJ5OT6OXJCN7WO777UOQ,100,1383,98,99,True,15.778231371470556,0.079826011951062,0.12616916032566725,0.20589800900479255,0.32141250381181935,0.48089219268282535
AHITMY4R3DYM6QWFUYVVCBGYW52Q,100,100,99,99,False,13.686994897937456,0.06375628916786893,0.11224639914327394,0.1856714447452426,0.3009922779607978,0.4642508740758977
AHQAG7ATRW7YK5TUB2ZVQWWOXAMA,100,351,99,99,False,18.149543465786376,0.07878941265785558,0.12057042628920278,0.19154879582421205,0.2944924646242542,0.44550644453209587
AHBZK7HDHJL4257LJI5UDHQIS4JA,100,127,99,99,False,14.187071971717323,0.05514072252270093,0.09793554968119603,0.17033870026345957,0.2819050237293639,0.44706812774121274
AFRMOOG7VG4WSGTOQCQMGLIGC5LA_1,100,196,95,99,True,15.538540923694564,0.06418813944217809,0.10784239292930936,0.1801838951670675,0.29439940155500066,0.4513557446679383
AFU3OZVM7DT5BYNOSENWS5AF7D3Q,100,308,98,99,True,15.208608261618263,0.07060924514786106,0.11740242421445266,0.19442788802535516,0.3134677534705869,0.4817176725977102
AETCSIAIBEV7UTIQRBGI4FLLHYEA,100,141,99,99,False,15.935752043604197,0.071332359530918,0.11279799140012697,0.18427065360330885,0.2965620580300577,0.45382998684725245
AH6AELLIKYB4TELTHF6E6EEATWUA,100,104,99,99,False,16.64037128071012,0.060019021356537805,0.0999827589577216,0.1681860340809759,0.2731545058692743,0.429211320854845
AFEIXWQVYO322QGI3W2CAAJUQSXA,100,456,99,99,False,15.671987251341012,0.057991449107783435,0.11250494957137042,0.18354982987689705,0.29291764906720186,0.4541950134004617
AE6SPZALZWZRHJVUFJD2YZWQ6LXA,100,216,98,99,True,16.000964555280532,0.1040987463709469,0.15903327746372953,0.23688319920771322,0.35972124470505173,0.5225090999764649
AHJNTPTXK4IF4IPSOROYUNCEBVTA,100,164,93,99,True,16.15303907297836,0.06852862170763409,0.11378240541474069,0.1845935241360748,0.29893682400252386,0.46403470281976966
AHOHLNMGSXJLXSG7BSIJDLQLMQAQ,100,102,99,99,False,15.511509233992566,0.06325951132150648,0.1141895750533739,0.18498971353972238,0.2921641933324554,0.4546349341599242
AFJRFVE66PTXX7CQNGTJORDUDF4A,100,108,99,99,False,16.031454695439542,0.07179543083032489,0.12351946776112399,0.19443811948951698,0.3076017986938616,0.4689319926639567
AHCNUR6GBCWEDOXLS33U5TD7O4MQ,100,130,99,99,False,14.544737367666794,0.0589609095682234,0.11154759535242555,0.1852705014273404,0.29070899614532436,0.4520012251229281
AELHJGJ7U27236OSGNIRZI7ZJDCQ,100,312,99,99,False,16.043522557515043,0.06404205268613858,0.10581859654817874,0.17070651925222455,0.2802383411166619,0.44039762385986536
AFQXUO3G3P563OKXL5C27GBJT4AQ,100,208,99,99,False,15.317803215778321,0.06482438296398962,0.10822916772797438,0.1837045888567905,0.2964587639404037,0.4614729852881269
AG7ZCPDIT7UCFJYYA23SOBDVJQUA,100,196,99,99,False,13.198916428685072,0.06439490304115265,0.11179810460148197,0.19349061432380846,0.3142258013635262,0.48401049029568166
AHIWNCZZSLPVVHPPLCTJPLWTG7KQ,100,104,99,99,False,17.126186957653697,0.06269532386015962,0.11205554134554724,0.1770871570077265,0.27449947710072853,0.4272717243138813
AHT3FWUNV6WCU3WKDWAMAVDEV6ZA,100,125,99,99,False,17.016518496775856,0.06398253103453098,0.1108644528045048,0.17472290335185814,0.2774288666515471,0.43885637074005623
AGIEN4NCW26MHD2EP3FPCESQPR5A,100,155,99,99,False,16.859245207833908,0.07189703643185413,0.10895096754265493,0.17396922777315513,0.2805689099091146,0.43742535205458793
AGYGB42MVBQ4X2XNEX45VHJD7GOA,100,159,99,99,False,13.017634219680954,0.06458550443343733,0.1082527964913121,0.1876412672220363,0.2978123631399972,0.4654759691084621
AG6WVGUFXMF4LIAR7IDGHQV2DI5Q,100,115,99,99,False,15.851446950060627,0.06347549214491977,0.11206592062967416,0.1838430066708536,0.29263524689931764,0.45096905963337963
AGBULUCAF23WPOCKVOFW7TMRG5SQ,100,151,91,99,True,16.062169435104327,0.09857870528479654,0.1841301773835138,0.28139847899778214,0.40546346732099414,0.5739699741312816
AH5PTXCOZ6L7I5PPNE3VRD7YSNOQ,100,123,99,99,False,14.53775594132995,0.05959949009186805,0.10110168982387287,0.16934802521101347,0.27697559028207436,0.4403964867593716
AGVMS7YZXEBNNMWCQLDYDTFFYU6Q,100,120,99,99,False,16.236868408784208,0.07731212594769964,0.12209362224740088,0.19539954133120976,0.30851644955177593,0.4763083220038027
