uid,V_u_A,n_A,n_B,chi_hat_B,chi_ub_B,C_B_LB
AFCO2ELGXSFDAUXFUT432DBP2V4Q,14,50,54,0.16142557651991615,0.49452172955784357,0.6962285829063553
AGFLDIUYV2PKF5Q7IEMULR52GW2Q,18,73,73,0.2176560121765601,0.5061257426102743,0.7164657374470177
AGQBIQ7SOPHZ5FBBO7YYU6QDC76Q,24,83,77,0.09876965140123035,0.37954546914622095,0.698123287135647
AHRK5KLCWK442GNDV6M6BFD6EOMA,34,146,135,0.17844112769485904,0.3898942477790591,0.8305674197858872
AFF5UFFS2BI64ZOE7DNVJAUS5BZA,16,60,51,0.11607843137254902,0.46224210789300607,0.6097335482929176
AFR6N2JHAAWJLI5EJFQDENFMVVAQ,40,183,173,0.13335125688936686,0.3199902029968612,0.8007192817582036
AH7EYATKZABJLZPV74F2UTJVZZKQ,28,169,183,0.15246502131748033,0.3339040878776335,0.8177834312402144
AHGQDSOBAIVAAKJFIVEGS344MSXA,66,624,561,0.13959129106187929,0.243027473484286,0.8802939160485956
AG5NBJFEFL5UEL6NKYN7LABOLQAQ,23,85,91,0.12234432234432234,0.38035949302465233,0.7011345292472968
AGIFKVNKJL2V6SJ5PMU7H32M6IHA,17,56,46,0.09951690821256039,0.4604174891000897,0.5734627407468422
AE3KIOP3QQIL7POLQ35MHUTOSG6Q,21,75,80,0.11613924050632911,0.3898056557619278,0.5528935203868643
AGSRRIGMCYDZJFPDZVTGTEAG5U2A,20,82,82,0.13008130081300814,0.40038971876995977,0.6023072611595632
AEDADYSG6CKTSCV7XB2WIRE64ROA,23,56,50,0.14530612244897959,0.49146979896943666,0.4935431994228549
AFFKZZOUORW65WVQM46HW5MJDK5Q,30,65,61,0.12076502732240438,0.43676778435436403,0.6471738729373551
AHKJXKGW6B75J5WGY7H2IC2GTQWA,17,64,58,0.10465819721718088,0.4260631020975702,0.5724451086946694
AHECWYK63MH2VFO4EAJATI37O2XQ,21,59,57,0.13847117794486216,0.4655651068723401,0.625402410586479
AEOR7D5V3JGWQKFFSVO4DI44VK3A,19,49,57,0.13784461152882205,0.46493854045629995,0.4377123874417537
AHW3IQYI32ISDARYDGK4KBOCBP5A,26,90,62,0.10206240084611316,0.4129265592068907,0.49251826355669426
AETAXONPW5QZSZF725MMFCYQU52Q,19,63,64,0.1691468253968254,0.4751151792319275,0.6435387481207164
AGZ77AU67Q5B24EQDU2ZPPGRICMA,15,44,56,0.09480519480519481,0.4218991237326727,0.5207874240069754
AFCVDGS5MKTBWYIAXTFX2QVL7VAA,17,64,51,0.13176470588235295,0.47792838240281,0.6326842387742619
AHWLCORU3EXTEQERFU5MOBF63CTA,11,49,53,0.15820029027576196,0.49764170209784486,0.5794774148253274
AH5XIQCA7XZR7DJAGGQHPBY4XWLA,17,69,83,0.16955627387599176,0.43986469183294336,0.6199744231267463
AGZHX5BG7HYRWGDBB47EXZHCYRLA,13,43,57,0.2236842105263158,0.5507781394537937,0.5659621115479826
AF2K4N7F25NYQOH7RP7RE5A7HKXA,29,181,199,0.1415156591035988,0.3154694516897072,0.777602116720646
AGPFWZWSC74IUCHSR5SLS67RPFQA,19,60,83,0.1448721716132824,0.41518058957023396,0.6471768009759744
AGQFUBXP54N5SB54U5LRPL62B2NQ,37,215,237,0.1572981477508403,0.3166328948723896,0.863137192950816
AGJSTGFAERXHGQEKIBNK5DAA5A7A,24,83,90,0.13982521847690388,0.39784038915723385,0.6466817937132106
AFWD22B7BMLKF2UX6B6MSJDVC4UQ,19,79,75,0.15423423423423424,0.43877902354354636,0.5410125327015978
AGM2IQT4E4RJBGCM5LJRAGVM6MBQ,23,102,78,0.13486513486513488,0.4120178870431458,0.686288655265838
AHHPTRLRAJ6EHWOAT2PLWIH3XEFQ,25,103,99,0.16408987837559266,0.41134964731877627,0.6876785308261484
AEB45G7B26CZ6NV5SNZKP5MZBWIQ,36,132,125,0.15483870967741936,0.3746528640821739,0.7387961426345284
AF7II5FZDNPVKYJWCSQGISXL5RTQ,22,70,60,0.17175141242937852,0.48775416946133815,0.5664414062354267
AF5SUBEJYEBPZTN7TLWYBZPFCTIA,17,52,50,0.12571428571428572,0.47187796223474276,0.47285202539791066
AEC7QNP6ZG7H265GOPXAP6HCYR6A,24,72,72,0.10954616588419405,0.39801589631790824,0.6792108280015874
AHPG65LKS3QKRWDUWAKZNLEK5RZQ,37,207,218,0.15182006510802012,0.317602399288063,0.8574007514795315
AEFMCW35J7YWMM7HNMTAYXRHQNUQ,19,50,52,0.12745098039215685,0.4668923922142397,0.6162724526839611
AFIIHGFEQSEL7QUGWG3BR5FWY5OQ,22,68,80,0.12753164556962027,0.40119806082521897,0.7084448997869988
AG4LQ3ZXJ7GLXKRNXAMOYWVEH5ZA,25,67,50,0.14775510204081632,0.49391877856127336,0.6029720201760312
AF2LFSDT2SHRD2WEEC3O2ZWIWYEQ,31,102,101,0.13702970297029704,0.3818043860383787,0.8159345163578908
AE5UVV7CEOPTGOGVKMICTYGYINCA,40,134,100,0.14404040404040405,0.38881508710848567,0.6789720295035759
AHSXYDM2OLH2JJHSW7XKDLLQARUQ,55,367,370,0.15176151761517614,0.2790138159229716,0.8744156241829479
AEXUP4IYSE5EP3EGRMG33WXOLBIA,26,84,110,0.1347789824854045,0.3681624855852669,0.6744739003828287
AFKIBYJU6XX6PZ6XKV7QZIQRH3YQ,15,47,70,0.1681159420289855,0.46067764607271566,0.6052177904958553
AGMLI65AOM3CROTNHP7VVDIAP5IQ,17,46,54,0.0992313067784766,0.43232745981640397,0.586219469150203
AF7VAPLIIZQXD2OIMD547AEVDADQ,20,68,70,0.12629399585921325,0.4188556999029434,0.6052177904958553
AGTEJVERQWRSFLUOXMZTJLYBOYIQ,33,116,104,0.14283047050037342,0.3828517946153037,0.6145678798453384
AE4D7ZEYV4QNO3O44AHU7NAJCYLA,31,110,110,0.11075896580483736,0.34414246890469974,0.7273022868915646
AHHXS2WOM4LZ5TYTWGBU4BAWTRSA,36,132,139,0.14127828172244813,0.3496443292485555,0.7295576771734824
AGQE2TFMRL2MM6S3JAMA4GXWYQLA,19,51,64,0.14434523809523808,0.45031359193034015,0.572891826349456
AHRNMCEMAIL7GCJZV7KUAO4FJPTQ,27,78,80,0.15316455696202533,0.426830972217624,0.6786030050712855
AHIHFEX4NVBQE2EUGCR2RVX5GAKA,24,70,61,0.17103825136612022,0.48704100839807984,0.6471738729373551
AG5SYIVIPKZ4AL56H2G4M7CENJKA,14,48,53,0.13933236574746008,0.478773777569543,0.45912178599097075
AFLSHORZNVM6GIFFISRTSRNYTOMA,33,203,210,0.17530189109136476,0.34421246967558805,0.8227928310471033
AGJE532DIAJ6GFNAYUKVWWIDVT4Q,20,55,49,0.1913265306122449,0.5446283535126506,0.6196461314494355
AGRCOIA4R2HQHWCX5ACH442GLJBA,32,120,124,0.12732756359821662,0.34714171800297117,0.7273256165983868
AFKHQIBAHOJP6Q56M4DKLDJ6UTEA,21,61,46,0.17294685990338166,0.5338474407909111,0.5982899322797393
AF3RX6UDRL5FLROADTKALI23FFBA,22,66,49,0.13860544217687074,0.49190726507727645,0.6439191243642686
AFEZSUED252I46XWARER7JQGQHDQ,25,57,76,0.12456140350877193,0.40533722125376254,0.5323543776283761
AFKANVTXCHK6FJTG43HHHHHI2SZA,23,64,49,0.09608843537414966,0.44939025827455537,0.46395328290927035
AGG5SZ7EMJI66IQ6E3Z3YJKQD56A,33,126,116,0.10929535232383808,0.33656294007137866,0.7718475304615539
AFMIIYKWWCQGBNEDPNYX5OCYE3KQ,17,55,50,0.07918367346938776,0.4253473499898448,0.47285202539791066
AHR7ASHYYAUCK2DZH7H5IEYEDO6Q,21,70,85,0.11680672268907563,0.3838777973005779,0.6018639266141476
AHWT25SVYZLTMOVG6O2EG7QZHL2Q,33,118,107,0.11373655439957679,0.3514827435265845,0.64509311640245
AHN4ZDNBHA7AAMJEFPF3P42L2NTA,20,91,95,0.11466965285554312,0.36713546151822507,0.5152126069222103
AFKLEJK2Y4TKTISZMHKTHX3KCEYQ,27,110,121,0.16143250688705235,0.384880199257996,0.7604252209921085
AFL7536QHBZGJ4UI2UDMYQ4VBFSQ,22,65,59,0.12507305669199298,0.4464779615723823,0.6366094162355412
AEYVH423M6U6BG3UB4YORR6HOKHQ,26,112,131,0.1100411039342337,0.3247227026424312,0.687985350550198
AEHR5NMNP5YWBOAEZVPJSA7BMBQQ,37,155,148,0.11628975914690201,0.317493309218814,0.7449921980095341
AFBICRUSD4PB7Q7X4WMX7SHEZZKA,19,80,84,0.1703958691910499,0.43746694380255224,0.6646570157485501
AFREQVSUT5EV2MKBLWJLEPHYW5HQ,21,61,69,0.15387894288150042,0.4507118466364378,0.5682427607374647
AHFYDVMWJ6LVAVVVVTQI2IBFRTRQ,23,67,71,0.13360160965794768,0.4261633137016778,0.7446459809897166
AFCDUQVB7LESEXGR3YKKUJKIYVRA,20,68,71,0.11468812877263582,0.40724983281636595,0.5635983795530349
AHFMHVMMF2XKBK5PPNS24SVXP3UQ,22,94,100,0.13131313131313133,0.37608781438121297,0.7140280679814809
AFKWZQUQ3KC7TX3XMRNVRA6XOH6A,27,73,76,0.09614035087719298,0.3769161686221836,0.588969722966577
AGYIQYQKJSRVSDJUPW6Z5KNI3GRQ,22,100,99,0.1414141414141414,0.388673910357325,0.7113692173816772
AHV6QCNBJNSGLATP56JAWJ3C4G2A,34,131,115,0.17009916094584288,0.39935165614181406,0.7807854991731117
AGY6KHWNEK2ZU5SFN6JJYFAXTWZA,18,46,55,0.15488215488215487,0.48797830792008223,0.6346560706163359
AHX44ATPRIYVHL6TGP3RZN6XIK3Q,20,50,50,0.1346938775510204,0.48085755407147746,0.7000563338694104
AE62HSB3XTOFDCM4GRIFDT2VIBOQ,30,126,129,0.12124515503875968,0.33759745286404536,0.7371902172163849
AEQ2P7WFOZXT2WM3WSFJPDWLXQAQ,41,165,180,0.12861576660459342,0.3110600434416592,0.781442896873204
AF6NN2CFGWRW7LXNM2SDWLA5TUDQ,21,53,57,0.11904761904761904,0.446141547975097,0.625402410586479
AGVBR47VU2BE4EVWFAXOO26SOWSA,29,98,109,0.14763846415222562,0.38317301275249604,0.6510366839539146
AE6PSXRFBXPR4AHQKR2TQC56EKKQ,54,508,550,0.15148865706242756,0.2558609326140926,0.8972398004670753
AHHQSSCEFBDD5V2IMTVEPR34BVMQ,37,205,199,0.1533424699253845,0.3272962625114929,0.7834941886874462
AEHTE2TSRQVOUF5DERVN3V5W7EMA,44,196,203,0.10876457103838463,0.28098743705722223,0.8169446417701778
AGIUGX2NKR2P7AQMYF4VH7HUF2TA,22,56,66,0.2261072261072261,0.5274040330356642,0.6531718816506668
AGALPVA3UXLYMVRKZU4EHJ6HY3EQ,23,56,53,0.12481857764876633,0.46425998947084923,0.6008167150976835
AHQWAFE4RL5ROZPG2HOKERRXGJVQ,23,50,63,0.12083973374295955,0.43170389210373705,0.549757538438769
AFE54MELB5IGFUYBSOBGJOSOMEPA,49,426,420,0.20787589498806683,0.3273137105191143,0.8890235462567773
AETSH5HM7Q3ZXCTFHYOTCYVDTCAA,15,53,55,0.11313131313131314,0.4462274661692405,0.5927528573416417
AGXKDBRZJ26PMB5CNUNHSDTCY7NQ,22,57,62,0.17715494447382338,0.4880191028346009,0.7111647895128779
AETTD4RUL7QCIOVIRKNYKIVGKMIA,36,142,146,0.12290977798771847,0.3254867470756412,0.7742067577700872
AG6DXLQH6VDH6X4RNFXQOHYBTR2Q,14,51,51,0.19686274509803922,0.5430264216184962,0.7580309645236699
AG2VTFCAKUE6KZH72G523COQVUOA,24,92,94,0.1269732326698696,0.3794390413325515,0.6973030333248196
AFN7HNPPSFSTLXI3SWA6FNWKV6SA,32,116,119,0.09970089730807577,0.3250342576446582,0.7364981050599494
AFUQBLHWSNJSWDEXPNYV36DODBXQ,38,184,163,0.19230477921684466,0.3846179328393208,0.7599259408195905
AFCD4C4IPRARNMTGEHHWOWIE5KBQ,25,72,63,0.13876088069636458,0.44962503905714213,0.6202155502317279
AGJDDGXMJFWUVAPWYWT6452FFQSA,35,124,112,0.2138030888030888,0.44509342403265906,0.7533134020498848
AHVTXRO3DZXPVSPFP2PCEAQ7GNBQ,22,59,69,0.13000852514919012,0.4268414289041276,0.6666937095644937
AHFXWTBGOB75F6DFG7VUQZYQWMRQ,14,51,57,0.13095238095238096,0.45804630987985884,0.509400057139026
AHOFNQHMKWRZQRBRYSCN2NFWGEZA,27,86,73,0.14573820395738205,0.4342079343910963,0.6831788176812944
AEL44WHEDEFNR3LR65SSDZWB4G3Q,38,146,143,0.16497586920122131,0.37038622021493567,0.7697452833661085
AH4IDFVWP6NCHZFCONC4EKN63YUQ,14,47,60,0.11977401129943503,0.43577676833139467,0.6225974574464043
AHKOEEKH4SLCLEMAR5YCS4FKMS6A,26,155,139,0.1163590866437285,0.3247251341698359,0.7549313460257517
AF3AVKFPHVWDV4BGILIVZW542GFQ,24,104,99,0.1776953205524634,0.424955089495647,0.7234060615874552
AGUR5Z5USANA2XCROX4ZCIDN3CYQ,14,51,49,0.1488095238095238,0.5021113467099295,0.44333669648137236
AFFDJZ6EHOAFLE7WS4GZMLMIWMRA,28,123,120,0.10322128851540616,0.32666898088634977,0.6431454430168884
AE756PEH3Q7CWIDVLOGLUM6KIEPA,21,57,61,0.153551912568306,0.4695546696002656,0.6280568323013574
AH4LWUDVLJBW6O7EAZB3UF6VZWOA,29,118,114,0.15991305697873,0.38916555217470117,0.695057968086622
AESCSIUHKLOQ3PVIGHOIHF2F5A3A,26,79,65,0.20528846153846153,0.5112568153735636,0.6850802222918855
AE4DQHMACKSMM65GRIU77B25OC4Q,28,88,102,0.11124053581828772,0.3536035868410429,0.6402258050050504
AEC2DODDROD5WJYCPVYLTZSQY5HA,24,55,50,0.16326530612244897,0.509428982642906,0.5801946695959669
AGGJ35ARTZU3L4H6RASY3M7CTE6A,31,102,97,0.13552405498281786,0.38534616976126335,0.6349344172643914
AHL7DPZZJTW4Z4VZ6TKCRSXWZXJQ,19,79,61,0.12185792349726776,0.4378606805292274,0.6280568323013574
AGN4Y6S2XZVAT55EWY7XNHJYOGOQ,29,93,108,0.0960539979231568,0.3315885465234273,0.6689526305057687
AEM67ZLSNV2TH3O4MC7VM7GCXQBA,18,112,128,0.1344734251968504,0.3508257230221361,0.7823149814632533
AEONSYQSC53SBO5NSXJ6GRSWY36A,26,63,68,0.17822651448639157,0.475059418241329,0.7729816628927655
AFSUI7EPMF6XFG2T4LYXZD2XS75A,25,65,54,0.19916142557651992,0.5322575786144473,0.6962285829063553
AHAUPRV26D4WPQN2JIJUWUZQM7WA,52,207,180,0.12569832402234637,0.30814260085941214,0.8425549858372079
AEBJEFYQMDZGCOGQMVO5OUL7C6TQ,31,128,127,0.1687289088863892,0.38679152817137447,0.7710492903648365
AH5IN5WFTJNFLLSMR642MIW4AVBQ,23,63,47,0.22849213691026826,0.5893927177977976,0.7395360432850288
AFZRI5VBKTGRUYSTV4ZRXWGDXRUA,20,69,49,0.10799319727891156,0.46129502017931723,0.6688749068675024
AEZRVV766TTJ3WBMBEZL3QLMTFXQ,19,64,84,0.13281698221457258,0.39988805682607487,0.5337280156178097
AEZ46PGKETRG4PUCA4QKXUHS5C3Q,22,56,51,0.1011764705882353,0.44734014710869235,0.6097335482929176
AFULQXMWPKHB4TXP4AV5Z5TNMSBA,26,69,74,0.17289892632358386,0.457443715632896,0.6242188231643175
AE7WDJBLIDV4PZNMNQ6E2ASAVUHQ,44,247,221,0.17856849033319622,0.3435955479921805,0.8312651949894496
AHPDTZPJURZALWCECXNGOSQYBZXQ,39,119,119,0.1820253525138869,0.4073587128504694,0.8090606416379986
AHXI6LRWN3FI2RWEFXHXSENYC66A,20,49,55,0.15151515151515152,0.4846113045530789,0.5524023011875804
AFMY5CEPFKJXLHTMOJSYC4XABXOQ,36,214,239,0.13357476881966177,0.2922386298156932,0.8182776933188864
AE7QX327FYG2YS4OL27GBQABRRDQ,44,215,189,0.15462118653608015,0.33314147185920795,0.8298441949183384
AFGRAUIXGHWO224SV5YN3TNEUMJA,23,74,90,0.15905118601747814,0.4170663566978081,0.659332243606686
AGCOHP26FKOWWUEPWYPWBI6SVTMQ,22,82,61,0.20710382513661202,0.5231065821685716,0.6471738729373551
AHX2FASTVBGC5KSGAH7YCAIIVYJA,33,112,109,0.1292898402990146,0.36482438889928503,0.8044327395081471
AG2KE7ABGFVP4P5X4ONOVUGNLUGQ,26,88,76,0.16456140350877194,0.4453372212537625,0.7104664215246896
AGI3DNMK5LFRQAF3CS7U2WKVPSCA,30,102,96,0.10328947368421053,0.35311158846265606,0.7664920016313873
AEKNMPUXBMNMHDYWMLKOUTEY3LYA,24,77,72,0.19405320813771518,0.48252293857142936,0.6306783147838518
AERWHKQXGI2WUUV5SSKYIAQQFJGA,16,44,61,0.17650273224043717,0.4925054892723968,0.5547042225472776
AHPJNCCV5PGRYLDQYKBUZI55WN2Q,31,109,103,0.15400723396154578,0.396370284984301,0.6875481944825776
AFQQRHNOS2AJSMORGOJQTDOWF6EA,42,223,237,0.15458056211113494,0.31391530923268424,0.8218394116416804
AG5VMU4VFC4EAT5K4RTG2OPCL4QA,16,86,89,0.173391215526047,0.43432190440520957,0.593208028445146
AFV5AGGMXOTTWHRUPDL7L5XQYZWQ,16,66,60,0.09548022598870057,0.4114829830206602,0.5127882993657413
AE6UKJJQFMXZ3Q7VWMKXEPMI2IJQ,24,59,52,0.16440422322775264,0.5038456350498355,0.47001439576473186
AFZJSGJLARXCYVO2NTD6IE63E2HQ,17,71,53,0.18287373004354138,0.5223151418656242,0.7152743215893405
AFQRJNI4BPKEGI5M64VF4JYGVU4A,21,51,63,0.12903225806451613,0.43989641642529365,0.5327515027614806
AFL6PHUW2ZGMWBAPEE3CZSHWOGZA,26,83,72,0.15101721439749607,0.4394869448312103,0.784638338508818
AEQW2UTAF5VA3M24DLBFQG4P5RTQ,21,75,71,0.1271629778672032,0.4197246819109334,0.6260505788324213
AF7WHR2URJM4CF6HABSVIQHNY2NQ,21,62,41,0.12073170731707317,0.5077544633375681,0.5569576743876022
AHITMY4R3DYM6QWFUYVVCBGYW52Q,25,51,49,0.09268707482993198,0.4459888977303377,0.5280384693894444
AH6RO2MUQJBOTBQMME4AIDNUJYFQ,24,62,80,0.12215189873417721,0.3958183139897759,0.6639893214615762
AGZUJTI7A3JFKB4FP5JOH6NVAJIQ_1,64,249,225,0.047063492063492064,0.210610456527231,0.7407311276333441
AEHXKS3UWSNEK2WDJQQH54O7ZAZQ,24,61,63,0.1264720942140297,0.43733625257480724,0.6022057325793105
AHUBQHB557N4AGFHFPKDJHOXJJGA,20,55,45,0.14444444444444443,0.5134561634967107,0.6165499807446518
AHQBFPKS3BGMSWWY4EH5SZHMLDTQ,26,62,56,0.12012987012987013,0.44722379905734805,0.7059560493937462
AFEOXDAUY53OED4TMQHXMMEPLALA,21,57,45,0.1292929292929293,0.49830464834519556,0.6165499807446518
AGWJPQ545STVURY4F7G5CCPBIQ7A,24,56,64,0.23214285714285715,0.5381112109779592,0.7599978233585409
AGW7WEU5IG5DRNRQ7SBRRG4FYEZA,60,432,384,0.1382452132288947,0.2631562706181174,0.882034817549527
AFYFUNS3ECU4J3ZRA5TP3XSMIUTA,22,54,51,0.18196078431372548,0.5281244608341825,0.7580309645236699
AH43LPVGKQAI5YH5FR43MYIGZC5A,28,121,139,0.17568553852570118,0.38405158605180856,0.7986045481609376
AG5VNBFYVTWZQL6URTMWJSJIS7PQ,29,59,75,0.150990990990991,0.43553578030030315,0.59881228183275
AEOYWMLWQX43VA3EE4SZAZK4AOMA,24,82,107,0.1250220419679069,0.36276823109491463,0.64509311640245
AEYZ5S3OU4YJPU222CDOR42FQFIA,27,50,59,0.14319111630625364,0.46459602118664295,0.7415325774647089
AHOHLNMGSXJLXSG7BSIJDLQLMQAQ,20,55,47,0.12395929694727105,0.4848598778348004,0.4240885440096072
AFYSEQVHWTVMWWCX7CT7PA7VNU6A,21,60,62,0.1417239555790587,0.4525881139398362,0.5434868919282625
AEQLRFSCJIRIKSYQ2KQJCIBP4RHQ,30,180,184,0.14112615823235922,0.3215764486761239,0.7667640515922247
AH6CBXJMJL4UPDBPZRYOK2A4J4QQ,22,50,63,0.12083973374295955,0.43170389210373705,0.4039342411786189
AGRFO6O6XIYLHVIFNUTT7VGQONHQ,28,72,56,0.2051948051948052,0.5322887341222831,0.5790110416470615
AG6M2OKNHLTZENAACVZFQL36XT2A,37,180,212,0.14039166592148797,0.30850360845445457,0.8017553824844069
AG5I45ZGHHCYIAWWCVEIR6BYI3RA,17,48,52,0.09276018099547512,0.432201592817558,0.47001439576473186
AFYEXZTYGZ4TX6H5RTMOCSZXBSLQ,23,48,53,0.10304789550072568,0.44248930732280856,0.47837049614293403
AEQUPJFSMPHWXHKTTNNXY3NNKTHQ,24,69,91,0.09987789987789988,0.35789307055822983,0.6627309194923103
AEJYFOK4LHIS2ROVL57UXDVAHBOA,23,54,46,0.05990338164251208,0.42080396253004143,0.7344651687672954
AFKEUURWVXYJOYGZOUKJQ4VOVZCQ,23,85,104,0.13386855862584018,0.3738898827407705,0.6682326041280466
AFMNODMYRR7Y2SZHUFX7MUNLDUGQ,19,45,56,0.10519480519480519,0.4322887341222831,0.5019821565665499
AEMYUGKFRP2UUSRF467XWHUSJQKA,18,88,80,0.17721518987341772,0.4508816051290164,0.7237104218669741
AG6US2ADNB67R7NZLRNGKK7IVR3A,10,61,51,0.11058823529411765,0.4567519118145747,0.7311206626902857
AGLMHJEWZBMXWLRX25ETEEYVKINA,27,116,118,0.12110676517456179,0.3464401255111442,0.7754728024658917
AEGE6O6QPB26V7GVK2FKFGHIXWWQ,22,53,68,0.1391571553994732,0.43599005915441064,0.6114553373113667
AHIAQ67BVQTUF6HVWOF35GUQW3XQ,24,50,50,0.12489795918367347,0.4710616357041305,0.6501699326619461
AFCQODXRVHWIJD5CWNND7J4GQ2MA,24,100,117,0.14161508989095195,0.3688826776384925,0.7424955468893026
AH33DSGP6JD2BY4GKQOMITFCNFKA,29,142,156,0.15425971877584782,0.35023630926543403,0.7957020949469061
AHSASLZZLTR7E23XSOA4HW5QX7EA,28,134,106,0.16495956873315365,0.4027057578601614,0.6739655178966688
AEKY432H6WTR5PJFVOQELAA6TQ4A,32,106,104,0.10828976848394324,0.34831109259887355,0.635792554059053
AH7HCMRSHZCML7WGBJP3YPNTPLSA,22,62,68,0.1575943810359965,0.4544272847909339,0.6976249058686885
AGAHQWPVZBU5NFC5VGS5GQQLDPMQ,25,52,52,0.17345399698340874,0.5128954088054916,0.48982446022941317
AG46DXNFU65ZZXWRTQ3R5N7Y2IMQ,22,57,84,0.09323006310958118,0.3603011377210835,0.7506877358112892
AHHGMQ5GFTU62AI3MWQFEKWHNKDA,26,75,51,0.1631372549019608,0.5093009314224178,0.6326842387742619
AER5LFOUF23FX3CTQAIGCVSXYU2Q,23,61,62,0.1940772078265468,0.5049413661873243,0.5609326986953191
AHQEQ4C7GOFXLV7TCPD7ZEB4NQJA,21,57,54,0.1278825995807128,0.4609787526186402,0.5655798297438002
AF4H52NRG5JIOPRLIYOED4JZEQMA,20,61,72,0.12167449139280125,0.41014422182651544,0.5244159815511553
AF6QAHEJL6WEQHIO2PWQNPNPJIRQ,18,64,54,0.08106219426974144,0.4141583473076688,0.5655798297438002
AHZRUCQACCVHJ5W7VTYWOTZICVAA,43,296,257,0.14907587548638132,0.30206005240393236,0.8398884935919013
AHCHV7T4WWVWJNFINVG57LX5J4GA,22,58,66,0.07645687645687646,0.37775368338531445,0.47198295207606744
AHUYAITDXGCQ5RLRZGP5C5PLRB7Q,30,143,163,0.14345224570173445,0.33576539932421057,0.804039791564719
AEDCAW62Y73SDQEVISDWSVSVNUVA,17,64,47,0.0851063829787234,0.44600696386625277,0.4668324878573718
AGFUQU7XRXGWMT3GNAISYFQV3SUA,28,120,141,0.1879432624113475,0.39481562725616093,0.70050425683294
AEW7VB43WF43JBV6TA6RIKOYLWRA,21,46,59,0.20514319111630624,0.5265480959966955,0.5600866405542735
AGDGMB7AQBS75JIOCIDD4C54NVCA,16,59,49,0.11479591836734694,0.4680977412677526,0.4849303024107301
AGISOCHR4AI2PHPRL3J3E42JEVLA,18,53,55,0.08013468013468013,0.4132308331726075,0.47557989721527144
AHJGZUKX76JHUDT6MKANUXRC5R7A,37,311,329,0.22447920527837498,0.3596334142568508,0.844731179723525
AEGKJTQWHGBIOTO34OB3GKIGCN7A,31,152,152,0.1852561868246776,0.3837946715453586,0.7668560628063199
AFGCRBV3FJWSRSSWQE32UF6H4F3Q,23,82,88,0.14237199582027169,0.4033026846994343,0.6785181975541839
AGD63JV4YYGI34EXAFJHEHKTQYQA,21,60,58,0.13793103448275862,0.4593359393631479,0.5724451086946694
AFMKYJEEGTOYLGNBX6B7FZIKC3RA,24,67,81,0.12777777777777777,0.4014441930333765,0.6677397318085667
AEIEKUH6Z6OH2GVPS35MCF6C2YNQ,39,233,207,0.1804324375029314,0.3509750402592313,0.8685570210551662
AFG5DA7NUVP7FVG6MJWNXLGGO2LA,16,57,71,0.1323943661971831,0.42495607024091325,0.548442250582536
AEFDIVNWWBP2IEEPXCTIRWCIPWSA,22,57,56,0.10649350649350649,0.4335874354209844,0.5207874240069754
AGVJST7CASCOH7EWNENJM6VR77LA,27,115,98,0.10877340626972438,0.356033175212908,0.5933713025495697
AGKQOGMY7SVDTMMSC7T7MM2KFB4A,23,61,57,0.14786967418546365,0.47496360311294156,0.5659621115479826
AGSVNZDZNPCMXG5DEFXMZNRH2LCQ,49,461,506,0.1533596837944664,0.2621753031967613,0.90511987076693
AEBDUTDUTBCJ5DRNRYF5OE5MTPPA,25,99,117,0.12275272620100207,0.3500203139485426,0.7527797999590878
AFTQN4MTJHHVFM4FEXY5KT76OY4A,33,137,143,0.13030631340490495,0.3357166644186193,0.7123915346251652
AF2KDD3AVW54DIIRKQ5VA3APSPVQ,17,51,54,0.09503843466107617,0.4281345876990036,0.586219469150203
AG7NHAT2HSVNIBI6LH5QM6YFK4JQ,71,705,678,0.12403759427981334,0.21804274498213572,0.8598839599151632
AEAF6UYWPYXXF2MOOTGNJT4OZV6A,17,45,57,0.10463659147869674,0.43173052040617466,0.625402410586479
AF6VJYLVYJCQIXUEIBSVKZGRUGVA,15,76,54,0.2082459818308875,0.5413421348688149,0.6506689257222734
AHSL6SPJ3F6JQU4TG2UFMHVVQCKA,27,76,85,0.08347338935574229,0.3505444639672446,0.5762085039955629
AG4D7B2B6JZP6LIZXRPCYFWODKKQ,21,63,58,0.21113127646702964,0.532536181347419,0.6111913791378998
AF6XCN7EPYNIO24FJRNV3KOFI3QA,27,91,79,0.11814345991561181,0.3952962120936227,0.6028466538504952
AGAVE3RJU2Q3N3WVKPORQ2PYU26A,38,185,207,0.13878335912949674,0.30932596188579664,0.8029232263685407
AHDJUFVTKDJUUBAIFGT4WVU2YGOA,26,84,80,0.14462025316455696,0.41828666842015566,0.7550556149621408
AFIQRDAYJLNVCGJWSOHI2QKPOQ3Q,18,61,77,0.14012303485987695,0.4208988526048676,0.637326240623199
AFS2FQVHIMUXIABBO5BMHZCDWW6Q,24,55,52,0.15309200603318251,0.4925334178552654,0.48982446022941317
AEKNUVZ54GHK35OSOD3TI75BQDGQ,23,54,54,0.12508735150244585,0.45818350454037327,0.46747271949142677
AEBVIJZLUXIBEZ25ZQLG4SPFVMVQ,21,77,76,0.18982456140350878,0.4706003791484994,0.6481111424713923
AFUPZ42DV2WKMF3SC2EKD2ZLD65A,15,72,70,0.15527950310559005,0.4478412071493202,0.5428293509855804
AHR5HMD2RY6FF323ZN4RXNLU4UAQ,19,61,79,0.12658227848101267,0.40373503065902355,0.6028466538504952
