uid,x_16_KS_stat,x_16_NLL_test,x_16_kappa,x_16_lambda_min,x_16_n_profile,x_16_n_test,x_16_tr,x_20_KS_stat,x_20_NLL_test,x_20_kappa,x_20_lambda_min,x_20_n_profile,x_20_n_test,x_20_tr,x_24_KS_stat,x_24_NLL_test,x_24_kappa,x_24_lambda_min,x_24_n_profile,x_24_n_test,x_24_tr,x_28_KS_stat,x_28_NLL_test,x_28_kappa,x_28_lambda_min,x_28_n_profile,x_28_n_test,x_28_tr,x_32_KS_stat,x_32_NLL_test,x_32_kappa,x_32_lambda_min,x_32_n_profile,x_32_n_test,x_32_tr
AH2SBB2BLWBT2UGU26STUBIODORA,0.08402963910174444,-0.7965842886801179,784.915602695035,0.008752069197424082,211,214,6.869635668924774,0.08394796527688331,-4.864465757453666,1624.2328022367071,0.004246547882854433,211,214,6.897382367601011,0.08392099209961712,-9.052672474377985,2229.682104792439,0.0031017883596364143,211,214,6.9160019983348064,0.08381934435388233,-14.286189216248646,3964.324634439628,0.001747731686028966,211,214,6.928575777315335,0.08378100002692024,-20.692706118282953,5466.941455924328,0.0012690397743717141,211,214,6.937766151729579
AH2SMIKK7I7T5U4AVBUQBIWP5V3Q,0.041570789758707316,-0.3503500805548818,1032.0592469751107,0.0073524492834367555,289,282,7.58816327088643,0.04155440390406795,-4.1406946244107115,1283.3129575886264,0.005938244758772847,289,282,7.620626444265942,0.04153831976209277,-8.479708774593366,2067.825032262271,0.0036959308950954566,289,282,7.642538422389888,0.04151581402975979,-13.967113377613462,3312.526925397601,0.0023110833476545104,289,282,7.655525815943591,0.04152425624568168,-20.250543556634447,5632.888754004886,0.0013606912121458317,289,282,7.6646222265695325
AH3BXW7KLIS2VAE56UXJS2NS7I5A,0.09130252569460762,-0.1523612712170107,1140.4554947600038,0.008025536690463561,109,136,9.152767417037184,0.09126369500450349,-3.3630915352429325,1930.5548876102782,0.004756205667692323,109,136,9.182116098243121,0.09122357505798473,-7.1474595423116165,3447.853326454848,0.002670311798823629,109,136,9.206843418245677,0.09122334169366098,-11.893379266617409,5342.0259237626815,0.0017262919010186451,109,136,9.221896087223163,0.09121742912502295,-17.12831287474387,10251.592091607801,0.000900534850998476,109,136,9.231915956713186
AH3D2AFXD6K2LDRCCTC6GCIXTSAQ,0.07216237741761611,0.14736778117610652,834.3613948625378,0.008139702379113769,311,343,6.791453430803282,0.07219629544020645,-3.7512842593166114,1079.7990182622686,0.006320337800811781,311,343,6.824694552402467,0.07220470550177005,-8.176736653559463,1740.008335077237,0.003934698099921131,311,343,6.846407489875335,0.07220574800800672,-13.451307117648355,3291.014699814006,0.002084446407558573,311,343,6.85994376824976,0.0722038286948441,-19.778337042323603,5451.609244810577,0.001259979961477782,311,343,6.868918406268351
AH4EDJHZW7YAGYZDZFZ5REDHE3XA,0.058873230615065886,-0.6309535096281012,860.0204118511854,0.00856572676498161,249,249,7.366699860224206,0.05886228366174506,-4.55124593939203,1409.597681648991,0.005248245012106259,249,249,7.397914001790864,0.058884420364091805,-8.874286358923829,1940.6781386160794,0.003824145461623551,249,249,7.421435496260721,0.058918614386475276,-14.330167909861364,3231.2295466117116,0.0023008742597763546,249,249,7.4346528912277074,0.05891152724900428,-20.423735309253065,5901.570267835709,0.001261278824910223,249,249,7.443525612540934
AH4FH5YNNEBXKGQAXBWD5GZS6SDA,0.06973404642286196,-0.24666613316383662,1002.454481887442,0.007168043525450153,126,153,7.185637358451766,0.06954950183010089,-3.5173726600997126,1661.5056110352102,0.004342950469818775,126,153,7.215836574051897,0.0695514495809324,-7.382297268526154,2319.05974319538,0.003120820347880166,126,153,7.2373688345138945,0.06951198880791609,-12.247896498482396,4471.267521645148,0.0016217910933418991,126,153,7.251461842553008,0.06947758865714293,-17.835645027641707,5796.736441428434,0.0012525645798675488,126,153,7.260786745360716
AH4YBVO724V3BJUUFP4DBFQGNEHQ,0.06072441680587515,0.4665654793069494,944.87818204597,0.008047625817885498,188,170,7.6040260525898615,0.06066164170349908,-2.913331889238566,1291.046501285072,0.005916452843108409,188,170,7.638415743113228,0.06059082294512819,-6.892570972742383,1948.5036461182906,0.003933173647792159,188,170,7.663803193539399,0.06066927761227636,-11.74609433467224,3838.256521941216,0.0020003990510573024,188,170,7.6780447042057105,0.060685193571172635,-16.901679911999945,5072.715433170787,0.0015155425620774943,188,170,7.6879161442777
AH53UV57HKNKIX5SQH4KW3DB5TFQ,0.09594053793528412,1.0017502323134049,1678.717240090275,0.006051468597574445,100,123,10.15870466261314,0.09594373809170842,-2.404709088298874,3459.086343639147,0.002945576046460427,100,123,10.189001876461854,0.09587284140251551,-6.545379999781456,3596.1471765201954,0.002839941327983344,100,123,10.212846988110316,0.09580472821836516,-10.362167311656933,8110.54071838079,0.001261102133200366,100,123,10.228220201358443,0.09583128884845127,-14.85899565507388,12694.115443449435,0.0008065682406402071,100,123,10.238670359706694
AH5DFYUNDHZLWG7YL4M6LIXUUFMQ,0.08922606598351218,0.48822550153786,1152.3338731383192,0.00645909115063031,200,234,7.443029522559267,0.08922986783047931,-3.156487247753591,1270.9557423643246,0.005884150461463761,200,234,7.478494817933058,0.08926163028838918,-7.279023691193321,2438.0151342823847,0.0030762218177176758,200,234,7.499875348005361,0.0892820188567427,-12.454305828161377,3654.111835010054,0.0020562013758209188,200,234,7.5135897825511755,0.08928099146266122,-18.167973709696874,5792.657862436785,0.0012987386330756841,200,234,7.523148554136264
AH5ONINJRNZ674DXUMV4RMYIFYVQ,0.09600206297766084,1.900893714373765,1895.412723563714,0.010624849237925693,262,254,20.13847443151059,0.09595214342725289,-1.7120965559749994,2991.769459198588,0.006747387841340836,262,254,20.1866288730914,0.09602087642925172,-5.8306865656646485,4299.419185903511,0.004702693507025877,262,254,20.21885068953092,0.09607345930185673,-10.820816259160141,6986.219253051799,0.0028968373368044938,262,254,20.237940775342853,0.09607989497758435,-16.65935943571584,11585.819003798695,0.0017477963426525695,262,254,20.249652081473997
AH5VDE2Z5X2ZBRZ3IYMSCVW7ZWFQ,0.10725153549900368,1.027044706371225,1533.2580643966055,0.008098543807702384,241,244,12.417157603028873,0.10718800452366684,-2.6348554850149672,2153.36971156817,0.005783180250670183,241,244,12.45332518833239,0.10716921197811136,-7.127678722520581,2803.925146501041,0.004450823758513038,241,244,12.479776659138986,0.10718111999929614,-12.446750677665241,5227.41601232299,0.0023901314574921637,241,244,12.494211452451424,0.10719251316284018,-18.46532775292597,10254.011480967401,0.0012194601583329627,241,244,12.504358464128526
AH665SQ6SQF6DXAGYIQFCX76LALA,0.07501728637437033,0.10963062192703044,1033.4182855981367,0.008919301540910996,498,556,9.21736930714106,0.07499034206112631,-3.495814656957926,1442.4391175029841,0.006415772190403077,498,556,9.254360776425202,0.0749731666303251,-7.876291088674912,2323.497826081156,0.003993544137444135,498,556,9.278991121710591,0.07498043890170186,-13.160584314230183,3405.3789849246323,0.0027294461732517666,498,556,9.294798638874523,0.07496579849583801,-19.361403185968292,5041.862431040427,0.0018455458062140951,498,556,9.304988065115062
AH6TANNCBRUNECUZORQGW2GZLQ4Q,0.06385264114700506,1.5095593341146756,1123.4730317028448,0.006211294215376985,169,160,6.978221542947924,0.06390381693855329,-1.6590910915992985,1369.6556097531052,0.005121368586094095,169,160,7.014511213557106,0.0639258390225228,-5.458383923394837,2088.462577733023,0.003370184796402081,169,160,7.038504827330533,0.06397920440677884,-10.129484068068365,3455.7536085160787,0.0020410931088249732,169,160,7.053514876139203,0.06401941224287777,-15.31866842271134,4848.615996458065,0.00145700004866235,169,160,7.064433742784448
AH73XF37K7J2NQJZCZQHBH4KHPVQ,0.1467659361952392,-1.3253628947667757,1407.8311355288063,0.00556054245609828,112,103,7.828304800124979,0.14678965123514898,-4.860375074135572,1886.9580604833625,0.00416452176285814,112,103,7.85827790848355,0.14675200145715722,-8.912491854912835,2418.5899842451163,0.0032586367935969794,112,103,7.881306311286275,0.14674726625601991,-12.932673963547785,7304.369980388512,0.0010806759460451289,112,103,7.893656938819994,0.1467521471970641,-18.3734296672596,9956.653209570497,0.0007938242272291129,112,103,7.903832539875566
AH7E66O45SE5D4T5WCFQVFTLRGQQ,0.06233107632098209,-0.6447779556084721,979.0678026090014,0.007927107651288083,232,221,7.761175869191626,0.062306383922000136,-4.512563076179654,1625.6027543444368,0.004792116377225858,232,221,7.790077581957439,0.062325896660974406,-8.824663281178362,2427.948623003292,0.0032160440118607953,232,221,7.808389630115401,0.06232067777996489,-14.246946557974846,3294.4164524363164,0.002374275849254888,232,221,7.8218534204075105,0.06231583333625454,-20.02206108481858,5775.464687258631,0.0013556933557300021,232,221,7.82975910276978
AHA67Q47N35BIULG2YNU7ZA3YEWQ,0.09550395637910358,-0.017355687343664133,1141.4647089586497,0.007115119103016294,146,166,8.121657356130623,0.09535395606541164,-3.234299931557812,1620.966694935038,0.005029984571588945,146,166,8.153437466582766,0.09527311964669505,-6.799213584851989,3043.5210129411366,0.002686419936936699,146,166,8.176175527650846,0.09527717982536099,-11.39092045198269,4537.763250630024,0.001804806132853933,146,166,8.189782944176267,0.09523503414725676,-16.60759394158789,8053.794801138506,0.0010179178260248624,146,166,8.198101295225246
AHAFS4E6NJTO64CTO5KBPTN7KF5A,0.07132131731330038,-1.1810347654623026,974.2218468140982,0.007302047337337266,225,236,7.113814042504679,0.0712884335265106,-5.145690883505872,1463.0491570659458,0.004884206711616274,225,236,7.145834512366025,0.0712404678749965,-9.800575044161802,1808.7958505226695,0.0039626625172671385,225,236,7.167647518254516,0.07127739053952098,-15.459140616719305,3086.974594538477,0.0023263090755355014,225,236,7.181257015222384,0.07124773800958828,-21.503042010600712,5312.77130998841,0.001353294127542216,225,236,7.189742214782082
AHAOL5P27IYGX3W5WM37ROVIJJLA,0.12183917778126552,0.40201681216382007,1274.8948538265274,0.006977213719780513,89,84,8.89521386539602,0.12190394968406648,-2.986427852586292,2628.8146391007394,0.0033963942050028277,89,84,8.928490806268352,0.1218643503100677,-6.27857656528217,3564.8383053203693,0.002512305052619862,89,84,8.95596128622919,0.12188579842160785,-10.948545695335735,5753.339005951731,0.001559050477061646,89,84,8.969745921926423,0.12189013230401358,-15.113651692892764,8029.375884054659,0.0011183431814331926,89,84,8.97959777109664
AHAPQT2ARS3JS6RZKGJT6JH4ZJAA,0.10365599307694795,-1.0012198273477593,915.7519173815517,0.007514556792117178,183,181,6.881469790653868,0.1035265478327626,-5.120656765791539,1838.7310679456339,0.003758544992171563,183,181,6.910953447377333,0.10355648437054277,-9.567098876173285,2279.268329310048,0.0030415862946454337,183,181,6.932591312248838,0.10353345563985694,-14.776551932380293,4066.068254184895,0.0017078277603530382,183,181,6.944144239987177,0.10356395671639895,-20.74743218367935,9300.136183108578,0.0007475932613207384,183,181,6.952719139857146
AHASHJDTECMQU5NRAR7EFO2AESGA,0.08444380858654854,1.206386671705927,1390.7034373318327,0.007077165689768472,111,119,9.842238651327925,0.08444480306379731,-1.4006786022051798,2520.3316014689385,0.003918894522586799,111,119,9.876913708099039,0.08442109137292253,-4.005352200950702,3334.1526406677376,0.002969531094089733,111,119,9.90086993890424,0.08439840199690318,-8.444984371530055,7239.852804552575,0.0013696237784582817,111,119,9.915874553653087,0.08439085524163181,-13.04591110396436,10998.39430162103,0.0009026273218386332,111,119,9.927451192997475
AHATA6X6MYTC3VNBFJ3WIYVK257A,0.15070182261850074,-0.29047566498907407,1118.9758859118085,0.007744481914608617,213,204,8.665888511327157,0.1507553234702641,-4.105989410475495,1745.981374513863,0.0049818478739339775,213,204,8.698213598550213,0.1507480392606909,-8.317753935382823,2546.972975862622,0.0034246717574294796,213,204,8.722546417372838,0.1507152915756157,-13.797410470386547,3707.0322844161756,0.0023563954437708216,213,204,8.735233984909616,0.15073736701935359,-19.805442540108878,7855.746658591973,0.0011130880367221892,213,204,8.744137625199038
AHAUPRV26D4WPQN2JIJUWUZQM7WA,0.06537403495144589,-0.19331151659626963,856.4427349281513,0.0084395363395331,202,185,7.227979584155247,0.06538775833080357,-3.7268359112034015,1409.0733449965223,0.00515385800779931,202,185,7.262163942686886,0.06539691591787022,-7.890712513101489,1848.1525542634422,0.003944474020246768,202,185,7.289989735744852,0.06543113559064512,-12.915941658050555,3128.3642212213217,0.002335499003045125,202,185,7.306291519824436,0.06539351647463587,-18.657945952687733,5374.547220572237,0.0013613099605061332,202,185,7.31642466457554
AHAYJYTWBY6A6HTPQ4KHWKD6X7RQ,0.04471903156564183,0.07989484264032964,877.6601620004959,0.009766649143946383,326,350,8.571798869877988,0.04477950972037059,-3.4805886047045305,1537.62756798383,0.005595028397878201,326,350,8.603069908229923,0.0447920279979358,-7.981930900442014,1983.0014576557548,0.00435088420252167,326,350,8.627809715691868,0.044759408901902886,-13.39754159392262,3433.8507193586775,0.0025171413354470743,326,350,8.643487585452398,0.04475667164281755,-19.562695977958246,6322.656941337512,0.001368652997055489,326,350,8.653523372115277
AHB545NIBWW4DV23YOF6NKYQ6NBA,0.09151695222375988,-0.9642910928089886,894.4007034495025,0.00908781056528623,314,281,8.128144162407825,0.09153314050139294,-4.745083003337927,1406.5712375593275,0.005801587097131699,314,281,8.16034554302076,0.09148577730942586,-9.4356411692591,1982.6690378141325,0.004128504592499355,314,281,8.185458228021924,0.09148585602075265,-14.873639003322799,3808.8473393833847,0.0021526241285084657,314,281,8.199016684561947,0.0914762572725828,-21.01371206045047,6268.450785394677,0.001309622573257178,314,281,8.209304647904554
AHBEI6Q4F4WHRIFK5CWQMRVPOQMA,0.08849006278809607,0.17622791366729063,865.5255576483872,0.007421354291523237,150,141,6.423371811676901,0.08845842552080901,-3.660351793428386,1621.7206689906282,0.003980557168203423,150,141,6.455351833774296,0.08855705658856206,-7.793485710509392,1938.8962742134831,0.0033408310406036115,150,141,6.477524857403096,0.08856706683947924,-12.438907316675824,3256.044268344107,0.0019933842690863864,150,141,6.490547423966035,0.08857502482424234,-17.717909360085862,8285.46167860366,0.0007843788917771599,150,141,6.4989412493252665
AHBMKXIATNDG7I4FAAAQKWVLQMIQ,0.11859470600297606,2.684125422907879,2041.2229311260003,0.00452465929929831,86,106,9.235838317260212,0.11851085738713085,0.7313776912411474,3578.1867751054997,0.0025919717411015853,86,106,9.274559005456869,0.11863153437027396,-1.731612030024876,5758.839793531767,0.00161400850192319,86,106,9.29481638797386,0.11860825492469873,-4.49956335481898,9145.739352919461,0.0010179544391853554,86,106,9.309945973936566,0.11865740592543228,-7.698439430621734,17801.336789242283,0.0005235356418790606,86,106,9.319634282261294
AHBOMGFP5PDU3LEUVNEYYC6JWFMQ,0.1879596992216913,1.6341734320581551,1090.4362602709775,0.011500907412132014,139,162,12.541006468208,0.18791351241329662,-1.576066341941645,1797.1357007141255,0.007002824812966438,139,162,12.585026477228704,0.18796411870352775,-5.625815011311248,2993.8380619877066,0.00421398842659464,139,162,12.615998944314722,0.18792393651367378,-10.198514070095781,4506.832669801394,0.002803949865694928,139,162,12.636932859199135,0.18794023756385797,-15.55115925606362,9581.20255478903,0.0013204085719508614,139,162,12.651101982940927
AHBQYAFF3P7663IHYQ7KCE75NQBA,0.13475594201061947,-0.45508853285930506,779.3757818866985,0.007713834713513796,160,166,6.011975961189572,0.13477572615667321,-3.9417001769792783,1315.2496765495391,0.004592892944052554,160,166,6.040800959091783,0.134651434558272,-8.152343818156925,1661.2660431179022,0.0036503498978766526,160,166,6.064202330841385,0.13470827353595438,-13.245346672358039,3155.4640253943157,0.0019259077107289689,160,166,6.077132497434784,0.13471323299435733,-19.201802757875544,5945.20569900507,0.0010236857895155726,160,166,6.086022589818486
AHBWAVRW22FT4GAN2VTWYNAEQFHQ,0.11102212962900859,0.5747046832115417,1013.2553368900742,0.009859380605535444,296,262,9.99007001698928,0.11108907337076213,-2.981155127066343,2007.1609138079798,0.004994753978367582,296,262,10.025274959466318,0.11085776563339489,-7.43441592075349,2587.805416604372,0.0038833844416304325,296,262,10.049443292808379,0.11083317840874563,-12.52831183740739,4046.9263672835095,0.0024865805524231614,296,262,10.063008401975686,0.11088227644229037,-17.88081323157004,7324.733821030911,0.0013750926499799365,296,262,10.072187640359061
AHC6X7NTYM3C36TZF7C3K3Q7HDEA,0.08532072795023671,0.05385951942269929,809.23458911516,0.009846755356159906,345,337,7.968335024759563,0.08527884035728955,-3.654842771962108,1292.2490194296893,0.006191709409544351,345,337,8.001230413077268,0.08514796527873036,-7.830503637239306,1854.2483534633102,0.0043285167191467406,345,337,8.026144999416253,0.08514249100832932,-13.064075051580497,3470.9487347336335,0.002316531601692416,345,337,8.04056243186477,0.08510849662437037,-18.87756550005941,5124.474603083828,0.0015710270782298536,345,337,8.050688363145875
AHCBHETWEWAL5ZJTZHD4GA36CU3A,0.09874615251395785,-1.7888288475206988,941.5659915273438,0.007513081063155565,233,196,7.074061620655381,0.09873424002070064,-5.930058071186067,1502.8696435083639,0.004724797690602777,233,196,7.1007550209253365,0.09866110021757318,-10.83592515530163,2251.1319671165074,0.0031628061107055686,233,196,7.119893941600736,0.09869172173195462,-16.553871289206516,3475.5099593631166,0.0020519927207650434,233,196,7.131721137559527,0.09866082321999514,-23.277128446496913,5840.841537834641,0.0012223658197557292,233,196,7.139645054458555
AHCJBVEXBM7TIHUERG7CKWYCL65Q,0.07128675312846666,-0.44631765901480397,1322.0128329374638,0.005221058918501071,93,109,6.902306891781012,0.07129951764212461,-3.894243130971362,2231.603368622457,0.003105852914753139,93,109,6.931031827008981,0.07131894432705099,-8.363780411230321,2712.758205440751,0.0025628609227767458,93,109,6.952421997666073,0.07132229115614885,-13.00275930556741,5790.789008747762,0.0012032242427631047,93,109,6.967617720051435,0.0713244124715059,-17.477638435989725,9608.930466966101,0.0007260350307632748,93,109,6.976420127185902
AHCLVNN7XIIJQ6AMCQJ2VWXBDPGQ,0.07006303983456197,1.1221619384598374,1389.539456267899,0.006093249564714927,139,123,8.466810687058592,0.07003441593792914,-2.210936222858446,1551.9908914529274,0.005478478236748995,139,123,8.502548322457534,0.07003223724626179,-5.787530432253007,2832.7762970500344,0.0030102789782804084,139,123,8.527446937180736,0.0700914614261835,-10.741746011509015,3817.090679355471,0.002238009519890943,139,123,8.54268527868453,0.07008007751841139,-15.796583290395496,6630.779118352015,0.0012899571998942416,139,123,8.553421264626573
AHCR53CDYDQAS6C5TZXQWB4PWTCQ,0.03109622762237102,-0.4355376292210967,894.3657294762146,0.00897695378580193,1302,1320,8.028679821113009,0.03115363515954994,-4.365773723457939,1214.2987059679754,0.006639138102836469,1302,1320,8.061896807017003,0.03110942879720774,-9.02508695772301,1633.3764964224688,0.004949999802982774,1302,1320,8.085213335487914,0.031113881974602575,-14.647232490828907,2725.38649798481,0.002971817899298567,1302,1320,8.099352377217896,0.031112627985315,-21.010706767597576,4673.379605920629,0.00173515497567312,1302,1320,8.109037876422464
AHCRCBG3L7SZB5GU4VMFUFEJH5TQ,0.0822015222587632,0.5104690005087209,1235.7785699570886,0.007738716506933788,223,206,9.563340018241952,0.08225562815057286,-3.103921040059006,1850.597790418756,0.005184603466881711,223,206,9.594615720008715,0.08226346016648423,-7.532302635165803,2561.2189404176834,0.0037559461632787824,223,206,9.619800452578746,0.08229107352570053,-12.714896659448803,3929.007681228354,0.002452552011916762,223,206,9.636095693433012,0.08228779936795738,-18.62563710691542,8668.735320274698,0.0011127081980218704,223,206,9.645772857351401
AHDEEVJGEQVXRHOX3HFG5Q3F4ZRA,0.08783848023707064,0.7289516701961274,948.1189119615595,0.00883257382786492,199,200,8.374330287495436,0.08788149558009728,-2.9196925372391123,1465.9795910770526,0.005735777179575854,199,200,8.408532284223702,0.08789206722545329,-6.99622488732811,1956.282545141803,0.004311915457255158,199,200,8.4353249451554,0.08794370512369143,-12.221757864512867,4163.282740298296,0.0020299117910815884,199,200,8.451096724137976,0.08796894431746788,-18.186809116791245,6275.663380396132,0.001348150516637413,199,200,8.46053882852354
AHDEQBPVWOX6GCIHAA5O55N2QJMQ,0.05424960569418641,-0.008234314309018371,909.0445415452979,0.00858799685268812,169,197,7.806871661744333,0.05422263274103206,-3.5666065338385846,1489.1820578441364,0.0052631045614786945,169,197,7.837720881511703,0.05431161633649706,-7.722868522716539,2577.9120774071393,0.003048370623026779,169,197,7.85843144551386,0.05429011159667835,-12.666650383205493,3776.408066025739,0.0020845198107840228,169,197,7.8719974272352315,0.05431014935771267,-18.2909680831785,6052.678413405529,0.0013021026070316388,169,197,7.8812083416194625
AHDHCALBCB7CJPXRW7KYVDF2KKQQ,0.05081742581456272,0.4458710711173467,920.2969512772961,0.00911982016818166,162,151,8.39294269697478,0.05068926296231291,-2.8445971381953,1534.9498841886061,0.005490506433733231,162,151,8.42765221459562,0.050520903505171244,-6.832858752138438,1973.4476117406468,0.004285170599033394,162,151,8.456559684563688,0.050518213477621976,-11.353230788987611,4485.461511810603,0.00188870945650013,162,151,8.471733574124055,0.05051496681460499,-17.110707916306914,7284.510687925193,0.0011644001137743457,162,151,8.482085073810532
AHDNBD6BXVJE7DUHN3HPT432WRDQ,0.0525738717208698,-0.05495583768760617,1060.7472614939986,0.006318135283472502,123,138,6.701944699692066,0.0525447229360928,-3.795836426926999,1506.2484557893283,0.004469306452286096,123,138,6.7318859422052135,0.05254264175285139,-7.760077204916951,2789.1826467332344,0.0024210928328077612,123,138,6.752870115397616,0.052538458982953395,-12.283454901403179,4733.573938041565,0.0014289114968337778,123,138,6.7638582211803335,0.05253912329838906,-16.939327990537784,9485.922862820482,0.0007140392877350321,123,138,6.773321604477793
AHDY5AR2HZ2ERNZYAHL4XNP6F4JQ,0.20200772385066074,-0.6567223173550372,1147.9999410170194,0.006390687712243852,113,136,7.336509116714133,0.20180722169934162,-4.182529599798109,2149.945216803052,0.0034284461211771654,113,136,7.370971339291824,0.20180134726722948,-8.538033697077523,3063.289662104869,0.0024131617182840716,113,136,7.392213344606819,0.2017743623474586,-13.684880664352667,5006.87879821235,0.001478891097627517,113,136,7.404628481576205,0.2017760708544547,-19.809537251341133,10039.341493286522,0.0007384390193805769,113,136,7.413441487529235
AHDYWEPU7QZTV4THNKEIDLINVXFA,0.04559202263636852,-0.6390114604194054,766.6248578383543,0.009368071041516862,540,576,7.181796130422467,0.045573987758152024,-4.578915696046367,1155.3866049946846,0.006242253027986784,540,576,7.212215533523439,0.04554838359048641,-9.146168005775586,1671.991049589494,0.0043271878679863665,540,576,7.235019385165449,0.045558785876377295,-14.787312583291396,2710.0984504285875,0.0026748883949478343,540,576,7.249210894217537,0.04554560934469565,-21.1020260653959,5040.279511524524,0.0014401752750730628,540,576,7.258885931954954
AHEDV6GYYDSJAT5GYDMXV2N77SZA,0.05576366319010223,-0.7016764428487344,869.2705381120342,0.007901764613612606,303,310,6.868771177709659,0.055770242474500076,-4.62303439050919,1223.6633352520992,0.005638530769875467,303,310,6.899663367787401,0.05578382210947802,-9.337990935237848,1774.0523103392745,0.0039026522839830866,303,310,6.923509300851041,0.05574895668250063,-15.00178127259342,2874.7873583944297,0.0024130557743563437,303,310,6.937022235220298,0.055749794213237336,-21.10143386005366,5735.8285670447085,0.0012111095232305768,303,310,6.94671660116584
AHEHLZUNXPCYESYZNAAJXKOIU6GQ,0.07858737186971132,-0.3474599911671539,944.3201880348516,0.008509176915390434,324,294,8.035387544763314,0.07856979542858844,-4.16472070151918,1637.799924253017,0.004925139388180037,324,294,8.066392916896815,0.07854142248089113,-8.590961948504598,2031.826543688742,0.003981349013701832,324,294,8.089410605728375,0.07852697587022262,-13.94644122137665,3213.1665180735454,0.0025219409124482084,324,294,8.10341610043843,0.07852171914269734,-20.044837262620568,6109.933673956845,0.0013277855508937201,324,294,8.112681649198882
AHEK757U7544PNGSDFCIKFN7NZDQ,0.06564496007806553,-0.5805087098412635,1109.0956313475017,0.007265297202069933,190,245,8.05790938725699,0.0657305646283784,-4.42708864084094,1856.4325373196293,0.00435647338644651,190,245,8.087498942566333,0.06565375889702618,-8.77457697831633,2723.824357674121,0.0029774627172831592,190,245,8.110085473402444,0.06561826772178009,-14.458736037722627,4283.832003596867,0.0018960213053658683,190,245,8.122236747427815,0.06561057307543922,-20.90249963914977,7668.904678988386,0.0010601364775992995,190,245,8.130085593427534
AHEKQAHVNYETC2ZEUGADNIQ5Q2FQ,0.04145790313718667,0.9992250603002829,1024.2935251238944,0.00684748451880005,119,123,7.013834055992996,0.041518116861229304,-2.126970689761183,1390.8657834325884,0.005067795090513108,119,123,7.048622788842339,0.04152076082375278,-5.512195397625012,2639.5561612760976,0.0026784024218870234,119,123,7.069793615068714,0.04154039646608876,-10.081125767793408,3620.487103869722,0.0019565565805206298,119,123,7.083687867766382,0.04153044426250896,-15.090227329327043,6056.930665996648,0.0011712181474536698,119,123,7.093987113883917
AHF2R43HMV6S2J42LN6NLQTRBLJA,0.09715374739493543,0.18581648415130525,959.4513017417436,0.00882786947893734,192,164,8.469910863172638,0.09707598206353318,-3.158284357712882,1620.1213539168323,0.00524611680819128,192,164,8.499345866092707,0.09695129532227892,-7.384459731660344,2114.695309098787,0.004030678015014305,192,164,8.523655890838363,0.0969261761745493,-12.537548682501171,3734.6506529590047,0.002285927844042786,192,164,8.53714191537156,0.09691060485268005,-18.438628407563638,5436.236325275725,0.0015723007023310126,192,164,8.547398192268385
AHF7W2GQAELHFR4T4J24EYR4I4ZA,0.1003047094378311,-0.866797708613984,1240.38927443453,0.005546631185904527,101,91,6.879981832240053,0.10029330456793073,-4.293881062668447,1861.4825905000914,0.0037108416732858267,101,91,6.907667170923794,0.10028773384353407,-8.31055048868241,2534.8216847783606,0.0027338457912658206,101,91,6.9298115945406575,0.10027420537114196,-12.446233755650452,7121.84386563596,0.0009745173850570752,101,91,6.940360660724329,0.10022428951340578,-16.653706678788676,10418.656742827015,0.0006670573890838602,101,91,6.949841964631143
AHFPHVUL2MZM4YYUYE2ZQOTRVV5A,0.12240300710277868,0.3503035238363946,1179.365056635175,0.006162084797329493,88,83,7.267347485993249,0.12233720894185768,-2.271263990940429,2187.483745566991,0.003337962688818309,88,83,7.301739125099139,0.12237423004614395,-5.511155036871367,2771.4102761905438,0.0026453189330784364,88,83,7.331264074934984,0.12236835703128196,-9.716276655765668,4400.077505525708,0.0016697010991307101,88,83,7.346814247236589,0.12235925817546534,-14.27625692762929,7965.722440003108,0.0009236787584272681,88,83,7.357768613358299
AHGDVTFSAAIENYAIAZWJG427I3EA,0.04033841765955004,-0.5125115863232886,888.9193557188792,0.009496101242371983,418,420,8.441268198210551,0.040340529922068824,-4.48136300425254,1320.073396434014,0.006419506125297432,418,420,8.47421925425034,0.04035737558524277,-8.961735047079493,2060.6525706984903,0.00412370271386836,418,420,8.497518598129178,0.04039944233323722,-14.338514492309496,3429.7336478151424,0.002481559722074808,418,420,8.511088877862761,0.04036695539895563,-20.630681747566754,4924.851331791268,0.0017302131097675605,418,420,8.521042337921482
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,0.026258888640961132,-0.42047601998617207,896.625275001066,0.009180265012597914,1923,2005,8.23125764150327,0.02625430565906809,-4.355352310718293,1219.0971304700638,0.006778311288299807,1923,2005,8.263419840999136,0.02625554249391302,-8.976982344883305,1663.6190417190255,0.0049809875087281,1923,2005,8.286465666084677,0.02625655815967918,-14.621560595617938,2810.717602860262,0.002953188764759921,1923,2005,8.300579645679864,0.026256405606198942,-21.090241323712213,4953.227427282612,0.0016777078830213673,1923,2005,8.310068701149683
